system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20241227T104349_20241227T104351_T31TCH_0000000000000000086d_0,1849,1153,480,826,980,1351,1932,2107,2308,2147,5,2024-12-27,Eutric Cambisols,43.09172709977716,1.5397731446021294,2226,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TCH_00000000000000000854_0,1941,1395,614,1064,1274,1591,1887,2051,2334,2074,5,2024-12-27,Mollic Umbrisols,43.23675734912461,1.7343973183347328,2192,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TCJ_000000000000000007e1_0,1836,1162,572,881,1074,1274,1497,1699,1672,1766,5,2024-12-27,Calcaric Cambisols,43.66811185509377,1.7298359782939583,2062,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TCJ_00000000000000000832_0,1514,1085,271,589,738,879,938,1057,1178,1051,5,2024-12-27,Calcaric Cambisols,43.379238151330306,1.5357705717025496,2152,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TCJ_00000000000000000833_0,2586,1872,502,799,969,1549,1826,2328,3192,2342,5,2024-12-27,Regosols (Colluvic),43.3805251082789,1.7328839686620165,2153,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TDH_0000000000000000003d_0,1821,1290,542,737,1024,1113,1251,1309,1643,1498,5,2024-12-27,Eutric Cambisols,43.08330529252448,1.8953747700466825,SIM11644,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TDH_00000000000000000859_0,2329,1724,465,695,874,1195,1509,1570,1879,1868,5,2024-12-27,Calcaric Cambisols,43.23777831877379,2.7175602133262937,2197,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TDH_0000000000000000085a_0,1825,1366,367,549,694,963,1318,1500,1715,1688,5,2024-12-27,Calcaric Cambisols,43.23690439987196,2.9141879930672423,2198,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TDH_0000000000000000085b_0,1619,1219,362,470,537,932,1462,1698,1845,1714,5,2024-12-27,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241227T104349_20241227T104351_T31TDH_0000000000000000086f_0,1129,724,270,318,442,632,1044,1211,1401,1476,5,2024-12-27,Calcaric Cambisols,43.09392951863373,1.9320413187199543,2228,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
