system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20240109T103329_20240109T103324_T31TEJ_0000000000000000008e_0,1532,1222,474,470,504,805,1206,1387,1294,1237,5,2024-01-09,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TEJ_000000000000000007ee_0,3166,2407,705,1009,1368,1783,2371,2584,2806,2707,5,2024-01-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TEJ_00000000000000000797_0,2330,2010,526,756,1160,1259,1646,1776,1860,1922,5,2024-01-09,Haplic Luvisols,43.93950182631036,4.314972449656151,1983,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TEJ_000000000000000007c3_0,2230,1928,748,933,1011,1470,2013,2060,2322,2086,5,2024-01-09,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_0000000000000000008e_0,1533,1223,507,488,514,812,1213,1391,1294,1239,5,2024-01-09,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_000000000000000007c6_0,3667,3008,1352,1486,1512,2167,3079,3376,3664,3628,5,2024-01-09,Calcaric Cambisols,43.783254342179475,4.905346990334603,2032,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_000000000000000007f1_0,2334,1651,612,697,826,1353,1941,2264,2404,2477,5,2024-01-09,Chromic Cambisols,43.6395133952316,4.898879072072512,2078,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_00000000000000000819_0,2523,1906,602,626,780,1162,1442,1596,1638,1882,5,2024-01-09,Chromic Cambisols,43.49578793932041,4.892443928182583,2124,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_000000000000000007ee_0,3171,2411,736,1028,1380,1790,2379,2590,2806,2712,5,2024-01-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_000000000000000007c5_0,1903,1590,612,794,827,1207,1770,2022,2270,2254,5,2024-01-09,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T103329_20240109T103324_T31TFJ_00000000000000000797_0,2331,2010,560,776,1168,1266,1652,1783,1868,1924,5,2024-01-09,Haplic Luvisols,43.93950182631036,4.314972449656151,1983,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
