system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20241110T105159_20241110T105157_T30TXN_00000000000000000849_0,651,452,202,268,292,522,892,1099,1224,1224,5,2024-11-10,Haplic Luvisols,43.20287402189641,-0.4274877287660024,2181,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TXN_00000000000000000846_0,2823,2006,2544,2554,2332,2813,3639,4174,4616,4535,5,2024-11-10,Rendzic Leptosols,43.186093266440146,-1.0165025675062285,2178,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TYN_00000000000000000864_0,346,238,35,103,139,206,348,401,409,488,5,2024-11-10,Eutric Cambisols,43.06407524912889,-0.2246718114461816,2217,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TYN_00000000000000000849_0,646,450,232,284,296,525,886,1099,1216,1219,5,2024-11-10,Haplic Luvisols,43.20287402189641,-0.4274877287660024,2181,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TYN_00000000000000000868_0,437,287,250,218,124,255,560,619,708,709,5,2024-11-10,Regosols (Colluvic),43.07994774965501,0.5593157847392997,2221,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TYN_0000000000000000084a_0,1552,1143,358,542,510,789,1394,1569,1538,1699,5,2024-11-10,Skeletic Leptosols,43.20775050994949,-0.23107639245802053,2182,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T30TYN_00000000000000000889_0,2065,1541,2118,2068,2052,2297,2562,2676,2720,2739,5,2024-11-10,Umbric Leptosols,42.7812643891295,-0.0169737923193965,2269,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31TDK_000000000000000006e7_0,2293,1856,1150,1228,1076,1519,2631,3012,3086,3297,5,2024-11-10,Eutric Cambisols,44.532789248755364,2.525153023524773,1796,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31TDK_000000000000000006c0_0,1612,1636,958,1010,986,1045,1556,1762,1974,1922,5,2024-11-10,Mollic Umbrisols,44.67684373072123,2.323952618271598,1753,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31TDK_0000000000000000069a_0,2819,2499,884,1030,1270,1497,1797,2019,2112,2201,5,2024-11-10,Umbric Leptosols,44.82059069646942,2.5261177106685717,1711,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31TEK_00000000000000000710_0,1315,1123,722,794,736,906,1267,1371,1400,1486,5,2024-11-10,Rendzic Leptosols,44.386223411886334,3.1266028512186916,1841,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31TFN_0000000000000000035c_0,2151,1789,423,660,944,1243,1433,1489,1540,1592,5,2024-11-10,Eutric Cambisols,47.82407340617893,4.4601231189041926,809,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_000000000000000002bb_0,1622,1298,676,807,872,1056,1180,1281,1322,1354,5,2024-11-10,Calcaric Cambisols,48.25143516324276,4.692909482923313,640,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_0000000000000000032a_0,2728,2113,1206,1350,1370,1846,2408,2809,3288,3276,5,2024-11-10,Calcaric Cambisols,47.96381762949975,4.6800672423932355,755,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_00000000000000000213_0,1217,925,2486,2100,1784,1834,1706,1724,1566,1636,5,2024-11-10,Eutric Cambisols,48.6827591856006,4.712439211085572,463,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_0000000000000000035c_0,2163,1802,388,641,932,1243,1435,1494,1532,1598,5,2024-11-10,Eutric Cambisols,47.82407340617893,4.4601231189041926,809,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_0000000000000000024c_0,5777,5632,4948,4928,5104,5686,5564,5547,5268,5527,5,2024-11-10,Eutric Fluvisols,48.53446674757317,4.9223703768506635,524,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241110T105159_20241110T105157_T31UFP_0000000000000000024b_0,5182,4755,4956,4904,4960,5387,5561,5640,5688,5643,5,2024-11-10,Fluvic Cambisols,48.53899941731076,4.705893459810416,523,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
