system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20240803T101559_20240803T101925_T32TLP_000000000000000007d1_0,1991,1976,1034,684,1268,1333,1389,1558,1824,1637,5,2024-08-03,Calcaric Cambisols,43.700785295977404,7.283190414533536,2044,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TLP_0000000000000000074d_0,2488,1790,1023,1302,1348,1839,2570,2807,2900,2914,5,2024-08-03,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TLP_000000000000000007d0_0,3197,2091,678,974,1262,1788,2344,2745,2976,3301,5,2024-08-03,Rendzic Leptosols,43.709648048887615,7.0853222277099634,2043,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TLQ_0000000000000000074d_0,2460,1779,1021,1290,1334,1806,2518,2750,2846,2862,5,2024-08-03,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TMM_000000000000000008be_0,3717,2491,570,855,1306,1673,1918,2191,2274,2581,5,2024-08-03,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TMM_000000000000000008b8_0,3629,2651,862,1216,1844,2139,2230,2448,2644,2791,5,2024-08-03,Mollic Umbrisols,41.886619302369944,8.863920950143937,2345,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TMM_000000000000000008b1_0,3390,2647,1022,1354,1710,1929,2023,2144,2248,2409,5,2024-08-03,Umbric Leptosols,42.18458239847331,8.703525506772506,2334,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TMN_00000000000000000896_0,4800,3418,1046,1410,2178,2474,2556,2817,2976,3213,5,2024-08-03,Regosols (Colluvic),42.60220127734443,8.944575162283792,2287,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNL_000000000000000008c0_0,2516,1701,578,744,876,1184,1598,1782,1888,2052,5,2024-08-03,Umbric Leptosols,41.43322283025858,9.19645153173458,2360,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNM_000000000000000008b5_0,3327,2243,331,520,764,1187,1658,1881,2132,2253,5,2024-08-03,Eutric Cambisols,42.13530491549752,9.472726486506637,2338,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNM_000000000000000008be_0,3723,2501,581,869,1316,1677,1908,2177,2266,2580,5,2024-08-03,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNM_000000000000000008a2_0,2115,1406,1030,1160,1242,1523,2204,2512,2542,2753,5,2024-08-03,Umbric Leptosols,42.43427665790572,9.314766189927957,2310,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNN_00000000000000000897_0,2424,1662,526,732,880,1191,1902,2204,2454,2506,5,2024-08-03,Umbric Leptosols,42.58996196562447,9.1383292700287,2288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T101559_20240803T101925_T32TNN_000000000000000008a2_0,2116,1406,1021,1146,1236,1519,2195,2509,2542,2749,5,2024-08-03,Umbric Leptosols,42.43427665790572,9.314766189927957,2310,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T135709_20240803T135703_T22NBL_0000000000000000006f_0,2415,1922,1080,1046,1186,1403,1764,2125,1706,2347,5,2024-08-03,Haplic Plinthosols,5.194508130421133,-52.76175422836363,SIM52507,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240803T135709_20240803T135703_T22NCL_0000000000000000006f_0,2425,1925,1104,1058,1206,1415,1777,2148,1710,2374,5,2024-08-03,Haplic Plinthosols,5.194508130421133,-52.76175422836363,SIM52507,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
