system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20241103T110129_20241103T110127_T30TXN_00000000000000000825_0,3219,3346,315,419,1252,1463,1942,2099,2005,1969,5,2024-11-03,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXN_00000000000000000846_0,1114,575,120,309,235,447,1028,1131,1864,1469,5,2024-11-03,Rendzic Leptosols,43.186093266440146,-1.0165025675062285,2178,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXP_00000000000000000825_0,3214,3346,322,440,1262,1469,1961,2122,2056,1997,5,2024-11-03,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXP_000000000000000007d4_0,1893,1402,253,404,616,709,840,939,1072,1132,5,2024-11-03,Eutric Cambisols,43.61704902247134,-1.0418332345486712,2048,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXP_000000000000000007fc_0,2627,1991,812,1274,1542,1876,2083,2265,2200,2351,5,2024-11-03,Haplic Luvisols,43.46703621726687,-1.2305876057769667,2093,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXQ_0000000000000000068b_0,2401,2227,2144,2568,2310,1677,2331,2114,2790,2300,5,2024-11-03,Eutric Cambisols,44.78413733927169,-0.5056548387951271,1696,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXQ_000000000000000006b1_0,1889,1868,220,280,404,528,784,893,844,1025,5,2024-11-03,Rustic Podzols,44.6349532007954,-0.699768726014192,1738,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXQ_000000000000000006d6_0,2599,2093,782,961,865,1432,2147,2119,1970,2349,5,2024-11-03,Umbric Podzols,44.48543835751057,-0.8928506234944198,1779,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_00000000000000000557_0,1698,1323,308,465,648,747,775,947,1014,1063,5,2024-11-03,Calcaric Cambisols,45.92933792433363,-0.7714828847882435,1365,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_00000000000000000559_0,3051,2684,584,844,1206,1432,1511,1667,1712,1828,5,2024-11-03,Calcaric Cambisols,45.93996642092588,-0.35914842977074507,1367,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_0000000000000000059f_0,2045,1518,439,575,822,964,1078,1255,1438,1471,5,2024-11-03,Calcaric Cambisols,45.63581734636525,-0.9602860183142399,1445,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_0000000000000000057d_0,2554,2153,475,754,1124,1434,1532,1651,1927,1850,5,2024-11-03,Eutric Cambisols,45.78550112756896,-0.7633473909222855,1406,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_000000000000000005c5_0,3262,2430,614,990,1204,1607,2149,2354,2588,2654,5,2024-11-03,Luvic Cambisols,45.49783449185945,-0.747204710895901,1487,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXR_0000000000000000057c_0,1745,1376,291,418,567,701,895,1088,1058,1177,5,2024-11-03,Mollic Umbrisols,45.779636372546484,-0.9689136670910115,1405,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXS_000000000000000004e9_0,2392,2051,522,760,1040,1299,1451,1602,1576,1775,5,2024-11-03,Calcaric Cambisols,46.37156653893897,-0.3805451901586974,1242,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20241103T110129_20241103T110127_T30TXS_0000000000000000050f_0,1899,1401,339,497,586,785,985,1073,1224,1169,5,2024-11-03,Calcaric Cambisols,46.22254711219468,-0.5806490268943258,1283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
