system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20240623T104619_20240623T104622_T30TYR_00000000000000000062_0,2330,1506,844,1080,1310,1861,2296,2589,2710,2870,5,2024-06-23,Calcaric Cambisols,45.9412014057957,0.065289686897003,SIM30965,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYR_000000000000000005c9_0,2918,1896,1612,1842,1736,2251,3293,3611,3716,3805,5,2024-06-23,Regosols (Colluvic),45.51742584404047,0.07118138304806058,1491,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYR_00000000000000000028_0,3793,3217,1052,1260,1626,2271,3028,3272,3300,3499,5,2024-06-23,Eutric Fluvisols,45.89861111,0.00277778,68782,{WD-WISE},"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYR_0000000000000000000a_0,4430,3061,1686,2046,2210,2553,4789,5679,5628,6225,5,2024-06-23,Haplic Calcisols,45.89860153,0.16666700000000004,613272,{WD-eSOTER},"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYS_00000000000000000062_0,2325,1502,836,1074,1306,1854,2296,2590,2708,2868,5,2024-06-23,Calcaric Cambisols,45.9412014057957,0.065289686897003,SIM30965,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYS_000000000000000004a4_0,3075,1994,1350,1864,2110,2959,3500,3896,4216,4342,5,2024-06-23,Calcaric Cambisols,46.67258035875013,0.23199594562391013,1163,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYS_000000000000000004a5_0,2860,1840,1050,1408,1780,2324,2956,3317,3164,3634,5,2024-06-23,Eutric Cambisols,46.67624425670514,0.4410565506621489,1164,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30TYT_0000000000000000037d_0,2544,1738,775,1001,1206,1603,1860,2148,2396,2526,5,2024-06-23,Eutric Cambisols,47.69231735110835,1.0443128583803534,845,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30UYV_0000000000000000019c_0,5149,4574,1574,2416,2976,3707,3995,4206,4164,4237,5,2024-06-23,Eutric Cambisols,48.9890140623296,1.2304298587690576,328,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T30UYV_0000000000000000014c_0,2584,1935,990,1214,1364,1517,1924,1996,1918,2364,5,2024-06-23,Eutric Fluvisols,49.276515471368825,1.2242410066178666,233,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCJ_00000000000000000083_0,3174,2434,1880,2244,2408,2466,3938,4334,4140,4537,5,2024-06-23,Calcaric Cambisols,43.78608327784773,1.3843490695106873,SIM27892,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCJ_000000000000000007e1_0,2405,1469,719,1062,1346,1852,2374,2681,2564,2878,5,2024-06-23,Calcaric Cambisols,43.66811185509377,1.7298359782939583,2062,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCJ_0000000000000000080b_0,2255,1490,233,585,1028,1508,1842,2086,2492,2562,5,2024-06-23,Calcaric Cambisols,43.524309926758626,1.7313633815716516,2108,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCJ_000000000000000007df_0,2534,1619,1100,1328,1778,2020,2335,2661,2718,2903,5,2024-06-23,Regosols (Colluvic),43.663145610161905,1.1355461494338939,2059,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCK_000000000000000006b7_0,2232,1573,758,916,1166,1490,1517,1659,1782,1849,5,2024-06-23,Haplic Luvisols,44.66167066056686,0.5091410357468154,1744,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCK_00000000000000000693_0,1913,1161,629,866,1176,1582,1959,2219,2475,2610,5,2024-06-23,Rendzic Leptosols,44.81393847153426,1.110812235605975,1704,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCL_00000000000000000588_0,2924,1816,1416,1742,1522,2085,4077,4694,4872,5002,5,2024-06-23,Regosols (Colluvic),45.825164768476924,1.500066773420617,1417,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCM_000000000000000004a5_0,2621,1752,1042,1364,1742,2278,2563,2964,3062,3251,5,2024-06-23,Eutric Cambisols,46.67624425670514,0.4410565506621489,1164,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCN_000000000000000003ae_0,3562,2545,1842,1998,2250,2353,3280,3648,3904,4031,5,2024-06-23,Calcaric Cambisols,47.552368234556766,1.4729089085002178,899,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCN_0000000000000000045c_0,1415,817,542,642,768,1104,1243,1353,1448,1534,5,2024-06-23,Calcaric Cambisols,46.97806314421428,1.6924498201961606,1085,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCN_0000000000000000037d_0,2587,1774,790,1000,1212,1605,1844,2130,2400,2498,5,2024-06-23,Eutric Cambisols,47.69231735110835,1.0443128583803534,845,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TCN_00000000000000000406_0,3142,1698,734,1094,778,2307,4379,4826,4892,5308,5,2024-06-23,Eutric Cambisols,47.26062057241956,1.0547411202821768,993,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TDJ_000000000000000007e3_0,2087,1451,760,993,1346,1636,1784,1985,2140,2226,5,2024-06-23,Calcaric Cambisols,43.66961104280001,2.1260713188749483,2064,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TDJ_000000000000000007e2_0,1993,1305,664,826,1056,1288,1617,1823,1932,2154,5,2024-06-23,Luvic Cambisols,43.669042809087784,1.9279512878727754,2063,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TDJ_00000000000000000761_0,3224,2139,1030,1358,1832,1980,2543,2880,3300,3337,5,2024-06-23,Umbric Leptosols,44.10111660045673,2.1244594998986797,1925,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31TEN_0000000000000000007c_0,2297,1445,1514,1742,1592,2120,3335,3780,3876,4058,5,2024-06-23,Calcaric Cambisols,47.676614112368384,4.047817177848944,SIM59109,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCP_00000000000000000274_0,2732,1781,1005,1454,2120,2607,3184,3711,4056,4427,5,2024-06-23,Eutric Cambisols,48.41561194192563,1.458662749206642,566,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCQ_0000000000000000019c_0,5174,4588,1580,2414,2972,3668,3954,4141,4132,4229,5,2024-06-23,Eutric Cambisols,48.9890140623296,1.2304298587690576,328,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCQ_0000000000000000014c_0,2744,1870,929,1190,1354,1798,2457,2831,2464,3085,5,2024-06-23,Eutric Fluvisols,49.276515471368825,1.2242410066178666,233,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCR_000000000000000000b0_0,4381,4291,1782,2092,2442,2865,3030,3209,3356,3475,5,2024-06-23,Tidalic Fluvisols,50.28543938910523,1.6501915864712242,47,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCS_00000000000000000039_0,3115,2702,766,1448,1590,2025,2627,2794,2830,2816,5,2024-06-23,Calcaric Cambisols,50.65641267424932,1.6510873564702908,SIM4474,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UCS_0000000000000000009f_0,3111,2040,2046,2234,2078,2749,4498,4950,5140,5332,5,2024-06-23,Rendzic Leptosols,50.57254339082955,1.6462577899891515,24,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UDP_000000000000000002af_0,2631,2329,1078,1388,1202,1868,2397,2507,3424,2869,5,2024-06-23,Calcaric Cambisols,48.274802304958676,2.1075512406430126,628,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623T104619_20240623T104622_T31UDP_00000000000000000351_0,2215,1456,751,1112,1404,1654,2083,2386,3100,2803,5,2024-06-23,Eutric Cambisols,47.843169868917435,2.1094201698833497,798,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
