system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20230408T100559_20230408T101408_T32TMM_000000000000000008ad_0,1558,1111,502,589,642,962,1168,1393,1262,1433,5,2023-04-08,Umbric Leptosols,42.315905519983275,8.912076372712265,2322,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TWS_00000000000000000473_0,1601,1269,792,992,916,1163,1794,1924,2486,2041,5,2023-04-08,Eutric Stagnosols,46.76616538875665,-1.658487214209225,1113,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXN_00000000000000000825_0,3581,3058,1040,1170,1294,1559,1948,2152,2343,2491,5,2023-04-08,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXP_00000000000000000825_0,3546,3042,1012,1156,1260,1553,2013,2232,2402,2553,5,2023-04-08,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXP_00000000000000000755_0,3241,2672,980,1338,1750,1915,2304,2468,2784,2810,5,2023-04-08,Luvic Stagnosols,44.0651892036956,-0.46958380015658663,1912,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXQ_00000000000000000663_0,2923,1856,458,660,858,1302,1732,1944,2248,2407,5,2023-04-08,Albic Podzols,44.922553038673925,-0.7154177090665941,1653,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXQ_000000000000000006d7_0,2964,2221,636,794,1070,1286,1554,1693,1946,2023,5,2023-04-08,Albic Podzols,44.491166834166826,-0.6920033138179121,1780,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXQ_000000000000000006d8_0,2166,1818,474,588,841,888,982,1090,1260,1220,5,2023-04-08,Albic Podzols,44.496527322829905,-0.4911163235972143,1781,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXQ_0000000000000000068b_0,2517,2409,2500,2850,2718,2132,2360,2303,3044,2286,5,2023-04-08,Eutric Cambisols,44.78413733927169,-0.5056548387951271,1696,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408T105621_20230408T105923_T30TXQ_000000000000000006b1_0,2356,1953,507,698,787,1166,1739,1912,1926,2131,5,2023-04-08,Rustic Podzols,44.6349532007954,-0.699768726014192,1738,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
