system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20230419T102601_20230419T103607_T31TEJ_0000000000000000008e_0,2795,2337,1070,1238,1444,1638,2292,2233,2104,2581,5,2023-04-19,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TEJ_000000000000000007ee_0,4491,3797,1126,1724,2406,2773,2965,3131,3264,3225,5,2023-04-19,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TEJ_000000000000000007c3_0,2981,2496,954,1252,1588,1944,2457,2649,2984,2882,5,2023-04-19,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_0000000000000000008e_0,2804,2344,1090,1250,1458,1647,2303,2234,2106,2587,5,2023-04-19,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_00000000000000000082_0,3393,3097,1538,1932,2156,2520,2792,2876,2932,3010,5,2023-04-19,Calcaric Fluvisols,43.48452000751878,4.800044859768553,SIM28025,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_00000000000000000770_0,4162,3401,1164,1616,1958,2848,3305,3386,3348,3714,5,2023-04-19,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_0000000000000000079a_0,3215,2371,1066,1434,1738,1856,2707,2890,2937,3155,5,2023-04-19,Calcaric Cambisols,43.92701001145798,4.911847809733699,1986,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007f3_0,2746,2268,1350,1512,1660,1989,2211,2299,2248,2387,5,2023-04-19,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000008e5_0,2746,2268,1350,1512,1660,1989,2211,2299,2248,2387,5,2023-04-19,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007ee_0,4508,3804,1146,1748,2430,2797,2981,3148,3284,3237,5,2023-04-19,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_0000000000000000083e_0,3172,2341,998,1256,1390,1740,2304,2499,2700,2733,5,2023-04-19,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007c5_0,2501,1937,917,1260,1290,1728,2437,2488,2769,2632,5,2023-04-19,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007c7_0,2832,1839,1460,1782,1758,2159,3761,4146,4376,4320,5,2023-04-19,Regosols (Colluvic),43.778374794235376,5.103741429705629,2033,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_0000000000000000083f_0,3108,2690,1204,1616,2496,2037,2532,2723,2896,2860,5,2023-04-19,Regosols (Colluvic),43.336474044985785,5.47664933376352,2169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_0000000000000000079c_0,2851,1857,639,847,880,1358,1901,2091,2168,2363,5,2023-04-19,Rendzic Leptosols,43.91686054583768,5.309604619382001,1988,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007c3_0,3008,2512,966,1260,1600,1968,2481,2672,2994,2908,5,2023-04-19,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007c9_0,4807,4034,1610,2244,2834,3134,3243,3413,3676,3633,5,2023-04-19,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFJ_000000000000000007ef_0,1971,1615,1108,1388,1378,1476,1872,1902,1976,2116,5,2023-04-19,Stagnic Gleysols,43.648160473946334,4.502992729317397,2076,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFK_000000000000000006a8_0,2414,1821,629,804,806,1321,1627,1808,1802,2041,5,2023-04-19,Calcaric Cambisols,44.77948566253333,5.355434366398421,1725,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFK_0000000000000000067f_0,3457,2633,819,1340,1498,2179,2962,3190,3488,3360,5,2023-04-19,Chromic Luvisols,44.933627428602776,4.9582941596966705,1681,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419T102601_20230419T103607_T31TFK_000000000000000006f0_0,3429,3102,770,1126,1544,1750,1918,2086,2166,2279,5,2023-04-19,Luvic Cambisols,44.50673328765231,4.737223142142995,1807,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
