system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20231230T103349_20231230T103344_T31TEJ_0000000000000000008e_0,1524,1246,451,445,433,771,1014,1122,723,1460,5,2023-12-30,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TEJ_000000000000000007ee_0,3062,2253,638,1038,1352,1816,2384,2580,2762,2784,5,2023-12-30,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TEJ_000000000000000007c3_0,2232,2002,556,601,725,1468,1967,2259,1756,2299,5,2023-12-30,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007f0_0,2493,1709,544,808,992,1550,2048,2347,2544,2644,5,2023-12-30,Anthrosols,43.64401790124433,4.7009513449025615,2077,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_00000000000000000743_0,1512,1059,288,399,529,881,1207,1424,1649,1749,5,2023-12-30,Calcaric Cambisols,44.2145601741229,4.924948964730098,1893,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_00000000000000000746_0,2609,2103,726,1009,1250,1496,1646,1755,1847,1955,5,2023-12-30,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_00000000000000000770_0,2549,1956,652,934,1218,1669,1873,2025,1970,2261,5,2023-12-30,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_0000000000000000079a_0,2467,1709,590,861,948,1332,1928,2127,2426,2320,5,2023-12-30,Calcaric Cambisols,43.92701001145798,4.911847809733699,1986,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007f2_0,2538,1863,570,744,938,1407,1681,1838,1757,2166,5,2023-12-30,Calcaric Cambisols,43.629418273765886,5.294634825434948,2080,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007f3_0,2308,1996,1014,1238,1388,1644,1873,1929,2045,2020,5,2023-12-30,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000008e5_0,2308,1996,1014,1238,1388,1644,1873,1929,2045,2020,5,2023-12-30,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_00000000000000000819_0,2420,1756,386,514,628,1134,1409,1625,1424,1898,5,2023-12-30,Chromic Cambisols,43.49578793932041,4.892443928182583,2124,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007ee_0,3066,2255,678,1060,1364,1821,2393,2586,2761,2784,5,2023-12-30,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_0000000000000000083e_0,2639,2001,748,994,1058,1327,1808,2038,2176,2221,5,2023-12-30,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007c5_0,1782,1450,611,761,805,1223,1653,1976,2054,2031,5,2023-12-30,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_00000000000000000745_0,1585,1100,606,789,926,960,1323,1644,2058,1706,5,2023-12-30,Regosols (Colluvic),44.204357473523174,5.324724511573212,1895,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T103349_20231230T103344_T31TFJ_000000000000000007c7_0,2424,1545,1262,1532,1642,2009,2564,2638,2821,2881,5,2023-12-30,Regosols (Colluvic),43.778374794235376,5.103741429705629,2033,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
