system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20231031T103059_20231031T103732_T31TEJ_0000000000000000008e_0,2601,1995,1112,1246,1290,1620,2144,2475,2152,2626,5,2023-10-31,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TEJ_000000000000000007ee_0,2977,2075,562,1016,1280,1803,2606,2831,2902,2867,5,2023-10-31,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TEJ_000000000000000007c3_0,3078,2700,1562,1770,1754,2236,3014,3273,3424,3387,5,2023-10-31,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_0000000000000000008e_0,2594,1990,1144,1256,1292,1614,2123,2453,2137,2607,5,2023-10-31,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_00000000000000000746_0,1765,1254,662,870,1016,1125,1432,1531,1578,1566,5,2023-10-31,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_00000000000000000770_0,2568,1666,621,870,1104,1669,2087,2352,2455,2588,5,2023-10-31,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007f2_0,2178,1498,412,534,747,1134,1710,1879,1773,2111,5,2023-10-31,Calcaric Cambisols,43.629418273765886,5.294634825434948,2080,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007f3_0,1844,1507,786,951,1034,1333,1599,1688,1704,1777,5,2023-10-31,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000008e5_0,1844,1507,786,951,1034,1333,1599,1688,1704,1777,5,2023-10-31,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007ee_0,2975,2071,582,1024,1282,1804,2607,2832,2900,2864,5,2023-10-31,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_0000000000000000083e_0,2664,2028,758,897,1156,1355,1707,1891,1992,2055,5,2023-10-31,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007c5_0,1789,1369,565,754,808,1127,1625,1878,2170,2039,5,2023-10-31,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007c7_0,2095,1394,1334,1460,1416,1727,2372,2447,2589,2454,5,2023-10-31,Regosols (Colluvic),43.778374794235376,5.103741429705629,2033,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_0000000000000000083f_0,2217,1843,906,1092,1570,1564,1920,2110,2200,2062,5,2023-10-31,Regosols (Colluvic),43.336474044985785,5.47664933376352,2169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_0000000000000000079c_0,2466,1867,964,944,1034,1353,1726,1973,2175,2043,5,2023-10-31,Rendzic Leptosols,43.91686054583768,5.309604619382001,1988,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007c3_0,3093,2717,1604,1794,1768,2245,3017,3273,3429,3389,5,2023-10-31,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T103059_20231031T103732_T31TFJ_000000000000000007c9_0,2674,1836,678,1110,1400,1875,2345,2558,2678,2764,5,2023-10-31,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
