system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20230516T101601_20230516T102518_T31TGJ_00000000000000000821_0,3660,2963,820,1280,1770,2221,2714,2931,3032,3135,5,2023-05-16,Eutric Fluvisols,43.439121567783666,6.6675690269138865,2133,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T101601_20230516T102518_T32TLP_000000000000000007d1_0,2095,1863,753,820,630,1199,1456,1574,1816,1510,5,2023-05-16,Calcaric Cambisols,43.700785295977404,7.283190414533536,2044,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T101601_20230516T102518_T32TLP_00000000000000000821_0,3690,2983,830,1286,1804,2255,2716,2950,3042,3169,5,2023-05-16,Eutric Fluvisols,43.439121567783666,6.6675690269138865,2133,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T101601_20230516T102518_T32TLP_0000000000000000074d_0,2564,1905,1472,1678,1714,2008,2518,2577,2710,2721,5,2023-05-16,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TVT_00000000000000000304_0,3997,3009,1042,1314,1744,2153,2485,2884,3120,3277,5,2023-05-16,Eutric Cambisols,47.843794200694,-3.45328877836119,717,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TWS_000000000000000004c1_0,5293,4932,1814,2542,3124,3743,3900,4109,4396,4358,5,2023-05-16,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TWT_0000000000000000036f_0,3587,2985,1312,1682,2070,2344,3343,3927,3707,4106,5,2023-05-16,Eutric Cambisols,47.62099768741021,-1.9359505851256793,831,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TWT_000000000000000003f8_0,2778,2304,1700,1678,1498,1708,2439,2802,2722,2998,5,2023-05-16,Eutric Stagnosols,47.18986296924984,-1.9015428571110984,979,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TXS_0000000000000000050c_0,2966,2506,575,844,1182,1411,1786,1952,2056,2243,5,2023-05-16,Eutric Cambisols,46.19814341135635,-1.4093118441587542,1279,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TXS_000000000000000004c3_0,3678,2954,1132,1848,2544,2314,3279,3636,3860,3781,5,2023-05-16,Haplic Luvisols,46.492423512732024,-1.2209811254960148,1196,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TXS_00000000000000000475_0,3330,3026,871,1342,1794,2002,2222,2519,2670,2565,5,2023-05-16,Luvic Stagnosols,46.78002737643537,-1.239945710034537,1115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TXS_000000000000000004c1_0,5308,4938,1872,2612,3208,3786,3921,4124,4440,4375,5,2023-05-16,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30TXT_000000000000000003fd_0,4327,3935,1196,1908,2596,2939,3052,3230,3192,3459,5,2023-05-16,Eutric Cambisols,47.22382482347914,-0.846661047954409,984,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30UVU_000000000000000001c1_0,1097,704,838,894,864,919,1423,1443,2318,1744,5,2023-05-16,Eutric Cambisols,48.72528431502538,-3.1157095955545184,368,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516T110619_20230516T110839_T30UVU_000000000000000001f0_0,4513,4149,1262,1754,2474,2738,2845,3140,3264,3355,5,2023-05-16,Eutric Cambisols,48.538883932128854,-3.9650089388237966,423,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
