system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20231116T105229_20231116T105227_T30TXQ_000000000000000006fe_0,541,355,396,374,360,445,506,536,563,553,5,2023-11-16,Umbric Podzols,44.35273678130907,-0.4839019913906256,1823,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TXQ_00000000000000000727_0,415,202,236,202,198,291,679,788,1009,907,5,2023-11-16,Umbric Podzols,44.20362461326447,-0.6765912163004678,1865,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_0000000000000000072b_0,2381,1687,814,840,994,1228,1392,1597,1751,1841,5,2023-11-16,Albic Podzols,44.2227601300758,0.12308158813210761,1869,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_0000000000000000072e_0,1426,1004,389,674,884,1007,1048,1123,1175,1188,5,2023-11-16,Calcaric Cambisols,44.23326949240233,0.7231486374623786,1872,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_000000000000000006db_0,2684,1961,814,1068,1380,1652,1847,2012,2095,2247,5,2023-11-16,Eutric Fluvisols,44.51040280255146,0.11175365966486718,1784,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_00000000000000000702_0,2413,1597,580,846,1002,1429,2049,2281,2477,2484,5,2023-11-16,Eutric Fluvisols,44.37045570221343,0.31793828823070713,1827,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_000000000000000006b7_0,1086,616,336,501,517,698,939,1038,1178,1090,5,2023-11-16,Haplic Luvisols,44.66167066056686,0.5091410357468154,1744,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_000000000000000006b8_0,1859,1271,468,720,862,1096,1255,1338,1435,1530,5,2023-11-16,Haplic Luvisols,44.664832562379004,0.7107266218471442,1745,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_0000000000000000072d_0,1339,1067,494,661,862,1025,1072,1140,1168,1150,5,2023-11-16,Luvic Cambisols,44.230132383061516,0.5231018340485758,1871,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T30TYQ_0000000000000000072a_0,2133,1229,355,499,706,1071,1502,1752,2115,2218,5,2023-11-16,Rustic Podzols,44.218525062282644,-0.0768860659739211,1868,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_0000000000000000072e_0,1414,1004,432,680,898,1029,1070,1135,1188,1200,5,2023-11-16,Calcaric Cambisols,44.23326949240233,0.7231486374623786,1872,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_000000000000000006e0_0,298,171,119,86,61,142,305,372,360,425,5,2023-11-16,Chromic Cambisols,44.52617160980866,1.1170896354942033,1789,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_00000000000000000705_0,2354,1553,830,1178,1212,1573,2040,2190,2890,2391,5,2023-11-16,Eutric Cambisols,44.37989169422893,0.9196071815825417,1830,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_000000000000000006b7_0,1387,852,428,576,596,947,1297,1372,1351,1454,5,2023-11-16,Haplic Luvisols,44.66167066056686,0.5091410357468154,1744,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_000000000000000006b8_0,1832,1236,482,750,861,1080,1358,1442,1533,1605,5,2023-11-16,Haplic Luvisols,44.664832562379004,0.7107266218471442,1745,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_0000000000000000072d_0,1305,1049,520,682,875,1033,1087,1161,1184,1207,5,2023-11-16,Luvic Cambisols,44.230132383061516,0.5231018340485758,1871,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TCK_0000000000000000072f_0,678,345,168,245,206,500,939,933,1480,1098,5,2023-11-16,Regosols (Colluvic),44.236041110552094,0.9232168060497443,1873,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TEL_0000000000000000056a_0,1649,1102,343,506,573,862,1294,1414,1838,1494,5,2023-11-16,Eutric Cambisols,45.969307702721736,3.14940195717346,1384,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TEL_00000000000000000590_0,1748,1591,470,734,1150,1025,1504,1694,1970,1277,5,2023-11-16,Eutric Cambisols,45.82536654174085,3.14727434954861,1425,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TEL_000000000000000005d8_0,1813,1267,445,652,794,1109,1571,1748,2270,1939,5,2023-11-16,Haplic Vertisols,45.53749059550481,3.1430513588344695,1506,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TEL_00000000000000000591_0,1486,1085,439,526,700,821,873,976,1064,1148,5,2023-11-16,Regosols (Colluvic),45.82369394842808,3.353154862632251,1426,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T105229_20231116T105227_T31TEL_000000000000000005b2_0,1444,1335,482,568,756,907,936,1013,1036,1100,5,2023-11-16,Regosols (Colluvic),45.681427208986456,3.1451570403686984,1465,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
