system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180828T103019_20180828T103013_T31TEJ_0000000000000000008e_0,2697,2232,728,1066,1206,1536,2103,2276,2490,2430,5,2018-08-28,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TEJ_000000000000000007c3_0,2589,2200,777,1188,1210,1738,2334,2640,2610,2744,5,2018-08-28,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_0000000000000000008e_0,2698,2230,763,1078,1210,1540,2104,2278,2490,2431,5,2018-08-28,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_00000000000000000746_0,2939,2388,1038,1538,1720,1953,2428,2676,2830,2844,5,2018-08-28,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_00000000000000000770_0,3474,2586,960,1440,1560,2151,3377,3764,3714,4008,5,2018-08-28,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_000000000000000007c6_0,3896,2997,753,1036,1334,1964,2646,2971,3142,3323,5,2018-08-28,Calcaric Cambisols,43.783254342179475,4.905346990334603,2032,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_000000000000000007f3_0,2648,2352,1088,1350,1492,1685,2011,2102,1924,2207,5,2018-08-28,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_0000000000000000081b_0,3253,2512,780,1118,1594,1745,2463,2680,2946,2922,5,2018-08-28,Calcaric Cambisols,43.48014297640312,5.484533256207875,2127,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_000000000000000008e5_0,2648,2352,1088,1350,1492,1685,2011,2102,1924,2207,5,2018-08-28,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_0000000000000000076e_0,3560,2874,888,1334,1344,2437,3339,3715,3982,3830,5,2018-08-28,Eutric Fluvisols,44.075319038047944,4.7189493610902415,1938,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_000000000000000007c5_0,3511,2906,1126,1440,1744,2023,2599,2832,2996,2991,5,2018-08-28,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_00000000000000000745_0,2482,1636,530,835,1044,1376,2087,2329,2420,2565,5,2018-08-28,Regosols (Colluvic),44.204357473523174,5.324724511573212,1895,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_000000000000000007c7_0,2988,2227,1094,1300,1436,1727,2719,3113,3034,3169,5,2018-08-28,Regosols (Colluvic),43.778374794235376,5.103741429705629,2033,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828T103019_20180828T103013_T31TFJ_0000000000000000079c_0,2982,2065,528,785,904,1284,1857,2128,2163,2373,5,2018-08-28,Rendzic Leptosols,43.91686054583768,5.309604619382001,1988,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
