system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20181115T101251_20181115T101746_T32TMM_000000000000000008b8_0,2568,1777,506,747,921,1526,1614,1966,1830,2051,5,2018-11-15,Mollic Umbrisols,41.886619302369944,8.863920950143937,2345,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TWT_0000000000000000036f_0,2888,2448,634,715,966,1173,1487,1690,1560,1815,5,2018-11-15,Eutric Cambisols,47.62099768741021,-1.9359505851256793,831,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXN_0000000000000000006c_0,2121,1675,298,488,713,1039,1190,1335,1384,1503,5,2018-11-15,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXP_0000000000000000006c_0,2120,1676,257,465,698,1027,1179,1328,1382,1496,5,2018-11-15,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXP_000000000000000007d4_0,2463,1841,599,823,1098,1295,1530,1597,1700,1787,5,2018-11-15,Eutric Cambisols,43.61704902247134,-1.0418332345486712,2048,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXP_00000000000000000727_0,2448,1511,450,553,695,948,1325,1521,1742,1878,5,2018-11-15,Umbric Podzols,44.20362461326447,-0.6765912163004678,1865,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXQ_000000000000000006fc_0,1841,1223,271,451,506,740,1102,1197,1336,1432,5,2018-11-15,Entic Podzols,44.341676822420474,-0.884613822649757,1821,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXQ_0000000000000000068b_0,2365,2131,2626,2770,2752,2487,2400,2546,2920,2422,5,2018-11-15,Eutric Cambisols,44.78413733927169,-0.5056548387951271,1696,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXQ_00000000000000000689_0,1963,1961,781,847,996,1094,1097,1146,1236,1286,5,2018-11-15,Rustic Podzols,44.772991152476955,-0.9094512122532907,1694,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXQ_000000000000000006b1_0,2530,2306,542,694,874,1084,1273,1411,1450,1549,5,2018-11-15,Rustic Podzols,44.6349532007954,-0.699768726014192,1738,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXQ_00000000000000000727_0,2474,1527,392,521,685,945,1332,1531,1770,1891,5,2018-11-15,Umbric Podzols,44.20362461326447,-0.6765912163004678,1865,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181115T110319_20181115T110506_T30TXR_00000000000000000614_0,2488,1599,243,480,765,958,1185,1378,1670,1717,5,2018-11-15,Albic Podzols,45.204379803857236,-0.9346709185235507,1570,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
