system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180821T104019_20180821T104015_T31TCJ_000000000000000007e1_0,4458,3381,1116,1604,2126,2653,2940,3223,3300,3524,5,2018-08-21,Calcaric Cambisols,43.66811185509377,1.7298359782939583,2062,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TCJ_00000000000000000833_0,3608,2649,608,1010,1158,2057,3087,3418,3680,3894,5,2018-08-21,Regosols (Colluvic),43.3805251082789,1.7328839686620165,2153,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_0000000000000000006a_0,3496,2513,808,1178,1520,1861,2332,2549,2740,2818,5,2018-08-21,Calcaric Cambisols,43.25643616146044,2.453036771590776,SIM23594,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_00000000000000000857_0,4280,2968,1001,1414,1886,2383,2756,3089,3172,3464,5,2018-08-21,Calcaric Cambisols,43.238449309842004,2.324294647249126,2195,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_0000000000000000085b_0,2803,2298,380,692,747,1857,2532,2881,2596,2935,5,2018-08-21,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_00000000000000000873_0,3120,2141,688,1028,1300,1609,2070,2264,2452,2502,5,2018-08-21,Calcaric Cambisols,43.094026894148875,2.7166120760122463,2232,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_00000000000000000895_0,2998,2256,673,943,1354,1548,1634,1817,1825,1979,5,2018-08-21,Calcaric Cambisols,42.80571523077259,2.9098926161750236,2284,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_0000000000000000089e_0,3154,2433,1020,1384,1770,2000,2212,2347,2731,2370,5,2018-08-21,Calcaric Cambisols,42.6620252526446,2.9084752236407057,2304,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_0000000000000000089d_0,3306,2826,927,1428,1980,2289,2862,3217,2938,3264,5,2018-08-21,Eutric Cambisols,42.66289048831836,2.713797124262496,2303,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_000000000000000008ab_0,3182,2748,847,1164,1638,2194,2973,3051,3178,3057,5,2018-08-21,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_00000000000000000855_0,4101,3281,1090,1590,2008,2365,2630,2862,2900,3075,5,2018-08-21,Rendzic Leptosols,43.237681525941696,1.9310260055678181,2193,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDH_00000000000000000875_0,3131,3075,1202,1714,2078,2297,2242,2316,2232,2318,5,2018-08-21,Stagnic Gleysols,43.091924316673435,3.108878696679787,2234,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000760_0,3779,2555,891,1354,1800,2049,2744,3055,3064,3364,5,2018-08-21,Calcaric Cambisols,44.10054393938835,1.9248303898472057,1924,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_000000000000000007bd_0,4626,3612,1154,1714,2322,2884,3374,3719,3684,3954,5,2018-08-21,Calcaric Cambisols,43.81082817775317,3.1186271740423095,2023,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_000000000000000007e3_0,4571,3211,961,1306,1894,2239,2365,2636,2801,3031,5,2018-08-21,Calcaric Cambisols,43.66961104280001,2.1260713188749483,2064,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000839_0,3485,3170,812,1302,1894,2084,2405,2556,2318,2533,5,2018-08-21,Calcaric Cambisols,43.38067200264482,2.915635021626933,2159,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000739_0,4016,2928,2200,2076,2048,2545,2906,3161,3603,3356,5,2018-08-21,Eutric Cambisols,44.243613438171685,2.9244684072218954,1883,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_0000000000000000078b_0,2932,2453,733,1128,1484,1708,1743,1900,1903,2005,5,2018-08-21,Eutric Cambisols,43.95669683331813,1.9258768685870264,1971,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_000000000000000007ba_0,3678,2785,652,947,1278,1574,2091,2315,2557,2696,5,2018-08-21,Eutric Cambisols,43.813480521984715,2.5227831617559686,2020,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_000000000000000007e4_0,3509,2378,706,1044,1374,1812,2429,2723,2843,3082,5,2018-08-21,Eutric Cambisols,43.66981672988419,2.3241939270868723,2065,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_000000000000000007b9_0,4278,3213,948,1228,1666,1977,2255,2520,2742,2869,5,2018-08-21,Luvic Cambisols,43.813637782487255,2.324160020455109,2019,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000834_0,4744,4003,1620,2252,2762,3095,3231,3459,3498,3678,5,2018-08-21,Regosols (Colluvic),43.38145144609924,1.9300054714673698,2154,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000811_0,2626,1943,700,1116,1366,1748,2395,2649,2845,2771,5,2018-08-21,Skeletic Leptosols,43.523216159874494,3.114698744468044,2115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDJ_00000000000000000761_0,4327,2962,769,1134,1566,1929,2237,2624,2930,3000,5,2018-08-21,Umbric Leptosols,44.10111660045673,2.1244594998986797,1925,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDK_00000000000000000739_0,4013,2927,2204,2090,2064,2557,2915,3165,3606,3358,5,2018-08-21,Eutric Cambisols,44.243613438171685,2.9244684072218954,1883,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDK_0000000000000000070d_0,3718,2704,595,947,1320,1631,1886,2170,2456,2572,5,2018-08-21,Lithic Leptosols,44.388904134938514,2.524673828874761,1838,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDK_0000000000000000070a_0,4305,2892,770,1062,1476,1912,2423,2775,2868,3133,5,2018-08-21,Rendzic Leptosols,44.38827791423929,1.9227214717370675,1835,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDK_0000000000000000069a_0,3792,2742,695,1028,1390,1718,2137,2410,2642,2662,5,2018-08-21,Umbric Leptosols,44.82059069646942,2.5261177106685717,1711,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDK_0000000000000000070c_0,3729,2827,663,949,1396,1682,1937,2171,2416,2503,5,2018-08-21,Umbric Leptosols,44.38906236160645,2.324022314234377,1837,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDM_000000000000000004d6_0,3945,2674,723,1078,1550,1996,2445,2748,2844,3119,5,2018-08-21,Haplic Luvisols,46.546391687559506,2.9493976467387704,1216,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDM_000000000000000004f8_0,3692,2587,626,910,1132,1648,2357,2735,2884,3074,5,2018-08-21,Umbric Leptosols,46.40337439332457,2.739697268260874,1257,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TDM_00000000000000000009_0,3859,2671,684,971,1240,1665,2301,2605,2884,2972,5,2018-08-21,Chromic Luvisols,46.3675,2.9111111099999993,66249,"{WD-eSOTER,WD-WISE}","{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TEH_0000000000000000085b_0,2811,2290,434,710,741,1865,2543,2894,2592,2939,5,2018-08-21,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TEH_000000000000000008ab_0,3200,2749,912,1198,1674,2212,3019,3104,3230,3091,5,2018-08-21,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821T104019_20180821T104015_T31TEH_00000000000000000875_0,3144,3071,1256,1736,2086,2313,2272,2348,2254,2346,5,2018-08-21,Stagnic Gleysols,43.091924316673435,3.108878696679787,2234,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
