system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180122T111339_20180122T111342_T30TXS_00000000000000000474_0,3044,2311,989,1300,1023,2048,4943,5839,6080,6056,5,2018-01-22,Luvic Stagnosols,46.77328774027412,-1.449242871812326,1114,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122T111339_20180122T111342_T30UVU_0000000000000000025c_0,2926,2039,1131,1316,1450,2050,2832,3143,3469,3431,5,2018-01-22,Eutric Cambisols,48.26337136374292,-3.715730678746773,542,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122T111339_20180122T111342_T30UVU_000000000000000002cd_0,2318,1536,750,1040,943,1573,2693,2954,3135,3156,5,2018-01-22,Eutric Cambisols,47.98728986830847,-3.469061901186756,660,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122T111339_20180122T111342_T30UWA_000000000000000000ea_0,4040,3950,1208,1229,1698,2358,3281,3399,2120,3566,5,2018-01-22,Eutric Cambisols,49.646757521363,-1.6623357828322232,118,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
