system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180708T101031_20180708T101803_T32TMM_000000000000000008b8_0,4014,2902,774,1164,1674,2225,2322,2544,2568,2813,5,2018-07-08,Mollic Umbrisols,41.886619302369944,8.863920950143937,2345,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T101031_20180708T101803_T32TNN_00000000000000000897_0,2908,2270,666,993,1142,1444,2284,2525,2700,2741,5,2018-07-08,Umbric Leptosols,42.58996196562447,9.1383292700287,2288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TWS_00000000000000000473_0,3621,3432,1694,2008,2324,2517,2651,2836,2996,2900,5,2018-07-08,Eutric Stagnosols,46.76616538875665,-1.658487214209225,1113,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TWS_0000000000000000049a_0,2783,1989,830,1015,1252,1493,1982,2304,2426,2467,5,2018-07-08,Luvic Cambisols,46.61491530352095,-1.856505488431847,1153,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TWS_000000000000000004c1_0,3459,2508,869,1172,1456,1844,2064,2224,2308,2494,5,2018-07-08,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TWS_0000000000000000049b_0,2608,1973,966,1138,1238,1432,1826,2021,1884,2344,5,2018-07-08,Regosols (Colluvic),46.622401223318654,-1.6478714452070151,1154,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TWT_000000000000000003cb_0,4288,2898,783,1074,1598,1962,2192,2496,2752,2963,5,2018-07-08,Stagnic Gleysols,47.32561369663198,-2.124322175596236,933,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TXN_0000000000000000006c_0,3249,2358,1052,1446,1576,2144,3048,3553,2961,3612,5,2018-07-08,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TXP_0000000000000000006c_0,3260,2363,998,1440,1596,2164,3062,3570,2974,3630,5,2018-07-08,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708T105619_20180708T110215_T30TXP_000000000000000007ab_0,2191,1538,710,1116,1184,1441,2197,2466,2030,2586,5,2018-07-08,Luvic Cambisols,43.77240178848042,-0.6537657293997614,2004,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
