system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180808T103019_20180808T103448_T31TEJ_000000000000000007ee_0,4163,2940,1100,1444,1690,2236,3271,3819,3790,4168,5,2018-08-08,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TEJ_00000000000000000797_0,4388,3277,2100,2446,2790,3444,4050,4393,4042,4578,5,2018-08-08,Haplic Luvisols,43.93950182631036,4.314972449656151,1983,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TEJ_000000000000000007c3_0,3582,2935,1750,1958,2208,2622,3204,3691,3588,3806,5,2018-08-08,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_00000000000000000082_0,3509,3127,1242,1550,1866,2212,2410,2617,2630,2808,5,2018-08-08,Calcaric Fluvisols,43.48452000751878,4.800044859768553,SIM28025,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_00000000000000000743_0,2642,1829,739,1054,1023,1675,2519,2943,3150,3056,5,2018-08-08,Calcaric Cambisols,44.2145601741229,4.924948964730098,1893,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_00000000000000000746_0,2344,1695,1102,1394,1412,1661,2107,2303,2618,2402,5,2018-08-08,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_000000000000000007c6_0,3858,2795,1372,1650,2014,2589,3404,3813,3952,4145,5,2018-08-08,Calcaric Cambisols,43.783254342179475,4.905346990334603,2032,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_0000000000000000081b_0,3302,2337,1042,1354,1710,2022,2741,3001,2978,3359,5,2018-08-08,Calcaric Cambisols,43.48014297640312,5.484533256207875,2127,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_000000000000000007f1_0,2649,1819,928,1180,1240,1720,2320,2767,3104,3180,5,2018-08-08,Chromic Cambisols,43.6395133952316,4.898879072072512,2078,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_000000000000000007ee_0,4159,2939,1102,1434,1676,2221,3239,3785,3758,4136,5,2018-08-08,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_00000000000000000741_0,2567,1605,1318,1366,1204,1790,3106,3610,3732,3931,5,2018-08-08,Eutric Cambisols,44.223296840873076,4.525038612200201,1891,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808T103019_20180808T103448_T31TFJ_000000000000000007c5_0,3490,2742,1216,1506,1748,2325,2566,3054,2878,3034,5,2018-08-08,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
