system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180128T104311_20180128T104602_T31TDH_00000000000000000858_0,2717,1871,876,1077,1212,1653,2092,2245,2379,2492,5,2018-01-28,Calcaric Cambisols,43.23829353328013,2.520928813086623,2196,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_00000000000000000859_0,1995,1530,556,716,935,1124,1194,1298,1429,1435,5,2018-01-28,Calcaric Cambisols,43.23777831877379,2.7175602133262937,2197,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_0000000000000000085a_0,2045,1516,500,634,864,1177,1203,1303,1510,1577,5,2018-01-28,Calcaric Cambisols,43.23690439987196,2.9141879930672423,2198,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_00000000000000000872_0,1977,1250,275,324,471,745,1004,1140,1216,1351,5,2018-01-28,Calcaric Cambisols,43.09454041537799,2.520470944219245,2231,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_00000000000000000873_0,2324,1625,525,782,918,1109,1577,1685,1879,1836,5,2018-01-28,Calcaric Cambisols,43.094026894148875,2.7166120760122463,2232,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_00000000000000000895_0,2113,1594,407,592,687,1011,1448,1555,1597,1666,5,2018-01-28,Calcaric Cambisols,42.80571523077259,2.9098926161750236,2284,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_00000000000000000894_0,2070,1506,404,666,883,1093,1333,1419,1528,1540,5,2018-01-28,Eutric Cambisols,42.80658280776676,2.714730808908014,2283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_0000000000000000089d_0,2166,1578,396,584,793,1201,1657,1766,1872,1951,5,2018-01-28,Eutric Cambisols,42.66289048831836,2.713797124262496,2303,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDH_000000000000000008ab_0,2186,1583,311,592,826,1604,2264,2391,2045,2457,5,2018-01-28,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDK_0000000000000000064c_0,2441,1489,379,537,946,1226,1654,1873,2252,2278,5,2018-01-28,Regosols (Colluvic),45.1084273146216,2.5270939178683403,1628,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDL_0000000000000000058d_0,2614,1543,608,963,1197,1832,2462,2775,3072,3058,5,2018-01-28,Eutric Cambisols,45.82812019547945,2.5295761080382126,1422,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TDL_0000000000000000064c_0,2493,1511,397,558,980,1261,1700,1926,2321,2328,5,2018-01-28,Regosols (Colluvic),45.1084273146216,2.5270939178683403,1628,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEH_000000000000000008ab_0,2214,1609,335,600,825,1649,2335,2460,2099,2514,5,2018-01-28,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_0000000000000000008e_0,1516,1086,270,316,394,762,842,926,819,976,5,2018-01-28,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_00000000000000000066_0,2816,2195,1130,1335,1768,1933,2129,2228,2322,2392,5,2018-01-28,Chromic Cambisols,43.438877638553414,3.7161008590451607,SIM29157,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_0000000000000000076b_0,1903,1260,347,564,705,1051,1442,1604,1687,1717,5,2018-01-28,Calcaric Cambisols,44.08674946075085,4.120475872034243,1935,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_00000000000000000796_0,2550,1666,688,1042,1425,1480,1681,1826,2264,2168,5,2018-01-28,Calcaric Cambisols,43.942938074897434,4.115959775964826,1982,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_00000000000000000812_0,2399,1604,576,799,884,1316,1974,2113,2203,2304,5,2018-01-28,Calcaric Cambisols,43.521613839532165,3.31229977771075,2116,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_00000000000000000814_0,2283,1697,712,882,1031,1356,1735,1857,2067,2111,5,2018-01-28,Calcaric Cambisols,43.5173242466422,3.707460304517194,2118,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_000000000000000007ee_0,3097,2313,659,1019,1462,1833,2023,2244,2387,2424,5,2018-01-28,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_000000000000000007ed_0,2849,1947,655,903,1149,1620,2043,2185,2650,2600,5,2018-01-28,Eutric Fluvisols,43.65535871025899,4.10699764803015,2074,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_0000000000000000083c_0,2118,1533,665,870,1116,1419,1678,1783,2013,1887,5,2018-01-28,Regosols (Colluvic),43.375877056455096,3.506947570061407,2162,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128T104311_20180128T104602_T31TEJ_0000000000000000073a_0,2447,1605,520,615,834,1140,1727,1932,2170,2203,5,2018-01-28,Rendzic Leptosols,44.24235593738573,3.1245938922360614,1884,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
