system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20180614T103021_20180614T103021_T31TEJ_0000000000000000008e_0,3080,2551,1002,1322,1510,1809,2694,2907,2840,3130,5,2018-06-14,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TEJ_000000000000000007c3_0,3101,2499,847,1366,1306,2033,2739,3140,3288,3258,5,2018-06-14,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_0000000000000000008e_0,3083,2557,1098,1354,1508,1813,2695,2908,2850,3131,5,2018-06-14,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_00000000000000000746_0,2860,2165,1024,1526,1814,1974,2552,2737,2766,2892,5,2018-06-14,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_00000000000000000770_0,4027,3176,1284,1982,2088,3124,4211,4513,4576,4803,5,2018-06-14,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007c6_0,3980,3118,915,1278,1636,2283,2759,2905,3052,3225,5,2018-06-14,Calcaric Cambisols,43.783254342179475,4.905346990334603,2032,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007f3_0,2595,2099,1256,1372,1528,1747,2145,2115,2160,2225,5,2018-06-14,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000008e5_0,2595,2099,1256,1372,1528,1747,2145,2115,2160,2225,5,2018-06-14,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_0000000000000000076e_0,3215,2705,1294,1836,1996,2561,2851,2981,3110,3094,5,2018-06-14,Eutric Fluvisols,44.075319038047944,4.7189493610902415,1938,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007c5_0,2996,2284,771,1158,1224,1967,2721,3098,3044,3131,5,2018-06-14,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007c7_0,3170,2356,1728,1954,2050,2432,3734,4078,4175,4263,5,2018-06-14,Regosols (Colluvic),43.778374794235376,5.103741429705629,2033,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007c3_0,3117,2514,938,1398,1308,2047,2754,3156,3292,3272,5,2018-06-14,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007c9_0,3858,2871,1068,1642,1862,2475,3368,3646,3710,3815,5,2018-06-14,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFJ_000000000000000007ef_0,2576,1996,1140,1488,1618,1772,2192,2346,2532,2489,5,2018-06-14,Stagnic Gleysols,43.648160473946334,4.502992729317397,2076,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFK_000000000000000006a8_0,2304,1980,659,863,953,1351,1736,1763,1780,1960,5,2018-06-14,Calcaric Cambisols,44.77948566253333,5.355434366398421,1725,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFK_000000000000000006ce_0,3482,2843,2138,2286,2320,2829,3476,3797,3674,3913,5,2018-06-14,Calcaric Cambisols,44.63568913989154,5.347697430368574,1768,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFK_00000000000000000746_0,2865,2170,991,1532,1844,1994,2555,2739,2768,2893,5,2018-06-14,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFK_000000000000000006f0_0,2967,2240,870,1260,1598,1750,2064,2168,2482,2399,5,2018-06-14,Luvic Cambisols,44.50673328765231,4.737223142142995,1807,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFL_00000000000000000599_0,3567,2504,907,1632,1784,2593,3886,4161,4024,4376,5,2018-06-14,Calcaric Cambisols,45.791685456732246,5.205115858370576,1435,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFL_00000000000000000631_0,3112,2036,1906,2122,1862,2363,4040,4547,4812,4811,5,2018-06-14,Calcaric Cambisols,45.22131286364071,4.971875922818218,1599,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFL_00000000000000000598_0,3375,2675,1920,2338,2420,2571,3879,4197,4090,4421,5,2018-06-14,Eutric Fluvisols,45.79674802033661,4.999463625536338,1434,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TFL_000000000000000005bb_0,3082,2329,1636,1888,1950,2558,3329,3596,3418,3794,5,2018-06-14,Haplic Luvisols,45.652884156481775,4.99251258064088,1474,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TGJ_00000000000000000746_0,2875,2180,1038,1538,1816,1992,2564,2751,2784,2905,5,2018-06-14,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614T103021_20180614T103021_T31TGJ_00000000000000000749_0,2327,1735,1054,1512,1500,1909,2161,2253,2172,2228,5,2018-06-14,Calcaric Cambisols,44.1795685359115,6.123789352960767,1899,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
