system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20220819T101611_20220819T102634_T32TLP_000000000000000007d1_0,2018,1798,393,629,728,1154,1402,1472,1632,1497,5,2022-08-19,Calcaric Cambisols,43.700785295977404,7.283190414533536,2044,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T101611_20220819T102634_T32TLP_0000000000000000074d_0,2189,1567,1048,1234,1316,1672,2173,2297,2290,2389,5,2022-08-19,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T101611_20220819T102634_T32TLP_000000000000000007d0_0,2700,1883,523,776,842,1524,2172,2456,2382,2788,5,2022-08-19,Rendzic Leptosols,43.709648048887615,7.0853222277099634,2043,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T101611_20220819T102634_T32TLQ_0000000000000000074d_0,2171,1559,1034,1222,1300,1655,2155,2280,2270,2370,5,2022-08-19,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T101611_20220819T102634_T32TNM_000000000000000008b5_0,1668,1016,299,382,501,656,944,1129,1116,1305,5,2022-08-19,Eutric Cambisols,42.13530491549752,9.472726486506637,2338,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819T101611_20220819T102634_T32TNN_00000000000000000897_0,2038,1326,502,750,1010,1087,1585,1872,2136,2185,5,2022-08-19,Umbric Leptosols,42.58996196562447,9.1383292700287,2288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
