system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20221221T105349_20221221T105352_T30TXN_0000000000000000006c_0,1966,1456,560,767,1056,1210,1513,1773,1780,1955,5,2022-12-21,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXN_00000000000000000847_0,1384,825,277,313,520,580,1093,1311,1842,1552,5,2022-12-21,Lithic Leptosols,43.19204566013182,-0.8202030257132917,2179,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXN_00000000000000000848_0,1552,1001,198,348,367,595,1138,1149,1518,1419,5,2022-12-21,Skeletic Leptosols,43.19763906965781,-0.6238640036332821,2180,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXP_0000000000000000006c_0,1955,1450,547,766,1056,1196,1504,1765,1796,1944,5,2022-12-21,Calcaric Fluvisols,43.24731944408375,-0.6918296171328728,SIM91024,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXP_000000000000000007ab_0,554,610,524,496,241,321,531,769,758,1015,5,2022-12-21,Luvic Cambisols,43.77240178848042,-0.6537657293997614,2004,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXP_00000000000000000755_0,1639,983,525,694,940,1293,1769,1993,2664,2225,5,2022-12-21,Luvic Stagnosols,44.0651892036956,-0.46958380015658663,1912,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXQ_000000000000000006d8_0,925,699,194,162,294,341,389,480,518,503,5,2022-12-21,Albic Podzols,44.496527322829905,-0.4911163235972143,1781,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TXQ_000000000000000006b2_0,2179,1433,874,1080,912,1634,2855,3299,3500,3520,5,2022-12-21,Eutric Cambisols,44.640327770669494,-0.4983671773063285,1739,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TYN_0000000000000000084c_0,2436,1601,292,443,659,1029,1216,1413,1595,1699,5,2022-12-21,Eutric Cambisols,43.21642624564816,0.16184093803944713,2184,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TYN_0000000000000000084e_0,2380,1607,468,843,904,1381,2018,2222,2436,2354,5,2022-12-21,Eutric Cambisols,43.223663957343106,0.5548682836284,2186,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TYN_00000000000000000866_0,2373,1883,590,832,1060,1316,1547,1617,1800,1812,5,2022-12-21,Eutric Cambisols,43.07272840959402,0.16726720986265578,2219,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T105349_20221221T105352_T30TYN_0000000000000000084f_0,2230,1360,249,434,610,896,1418,1578,1745,1864,5,2022-12-21,Luvic Stagnosols,43.2267447441991,0.7514151139965505,2187,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
