system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20220509T102559_20220509T103517_T31TEJ_0000000000000000008e_0,2423,2166,1162,1344,1420,1616,2296,2489,2326,2647,5,2022-05-09,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TEJ_000000000000000007ee_0,4235,3620,1080,1676,2110,2688,3219,3453,3452,3530,5,2022-05-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TEJ_000000000000000007c3_0,2680,2218,874,1136,1266,1747,2447,2900,3152,2995,5,2022-05-09,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_0000000000000000008e_0,2427,2166,1172,1344,1418,1618,2298,2487,2319,2647,5,2022-05-09,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_00000000000000000770_0,3182,2175,842,1258,1412,2191,2751,3066,3054,3258,5,2022-05-09,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_000000000000000007f3_0,2323,1990,1204,1368,1488,1690,1952,2071,2022,2212,5,2022-05-09,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_000000000000000008e5_0,2323,1990,1204,1368,1488,1690,1952,2071,2022,2212,5,2022-05-09,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_000000000000000007ee_0,4252,3636,1100,1688,2120,2705,3237,3471,3472,3547,5,2022-05-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_0000000000000000083e_0,3076,2434,1048,1304,1370,1759,2273,2465,2578,2642,5,2022-05-09,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509T102559_20220509T103517_T31TFJ_000000000000000007c5_0,2920,2216,875,1068,1146,1940,2707,3206,3244,3238,5,2022-05-09,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
