system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20211010T100941_20211010T101728_T32TMM_000000000000000008be_0,3059,2055,420,668,910,1200,1474,1661,1798,1975,5,2021-10-10,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T100941_20211010T101728_T32TMM_000000000000000008b8_0,3323,2576,803,1146,1614,1850,2119,2238,2430,2611,5,2021-10-10,Mollic Umbrisols,41.886619302369944,8.863920950143937,2345,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T100941_20211010T101728_T32TMM_000000000000000008b1_0,3003,2338,927,1250,1596,1667,1984,2061,2230,2216,5,2021-10-10,Umbric Leptosols,42.18458239847331,8.703525506772506,2334,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T100941_20211010T101728_T32TNL_000000000000000008c0_0,2343,1497,463,724,839,1126,1449,1655,1794,1849,5,2021-10-10,Umbric Leptosols,41.43322283025858,9.19645153173458,2360,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T100941_20211010T101728_T32TNM_000000000000000008be_0,3065,2055,435,674,915,1201,1469,1657,1792,1972,5,2021-10-10,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TWS_000000000000000004c1_0,3729,3114,1166,1668,2026,2387,2614,2816,3076,3047,5,2021-10-10,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TWT_0000000000000000039e_0,2277,1674,694,887,1072,1333,1574,1786,1946,2059,5,2021-10-10,Luvic Stagnosols,47.47729537315615,-1.9244201828094953,883,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXP_00000000000000000051_0,2435,1814,1084,1130,1038,1589,2477,2880,2836,3151,5,2021-10-10,Dystric Cambisols,43.73121159536797,-0.4922902668168572,SIM74501,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_0000000000000000068b_0,2885,2594,3374,3858,3718,2550,3191,2863,3824,2889,5,2021-10-10,Eutric Cambisols,44.78413733927169,-0.5056548387951271,1696,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_00000000000000000689_0,2433,2696,794,927,1086,1158,1168,1257,1394,1435,5,2021-10-10,Rustic Podzols,44.772991152476955,-0.9094512122532907,1694,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_000000000000000006fb_0,2377,2123,727,882,1156,1474,1808,1872,1782,2129,5,2021-10-10,Rustic Podzols,44.33559660067842,-1.084907903589234,1820,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_0000000000000000068a_0,2519,2234,664,990,1474,1485,2023,2345,2902,2470,5,2021-10-10,Umbric Podzols,44.77874883782861,-0.707573335382756,1695,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_000000000000000006d6_0,3166,2543,1332,1342,1580,1886,2438,2549,2744,2875,5,2021-10-10,Umbric Podzols,44.48543835751057,-0.8928506234944198,1779,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXQ_000000000000000006fe_0,2214,2136,401,538,609,850,1095,1255,1432,1521,5,2021-10-10,Umbric Podzols,44.35273678130907,-0.4839019913906256,1823,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_00000000000000000558_0,3263,2729,766,1202,1518,1823,2096,2214,2480,2386,5,2021-10-10,Calcaric Cambisols,45.93484109062398,-0.5653356804339617,1366,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_00000000000000000559_0,3422,3064,874,1182,1618,1739,1832,1945,2210,2101,5,2021-10-10,Calcaric Cambisols,45.93996642092588,-0.35914842977074507,1367,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_0000000000000000059f_0,3036,2434,811,986,1184,1467,1503,1674,1780,1847,5,2021-10-10,Calcaric Cambisols,45.63581734636525,-0.9602860183142399,1445,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_000000000000000005a2_0,3116,2539,1172,1310,1504,1770,2147,2360,2710,2519,5,2021-10-10,Calcaric Cambisols,45.65223876933945,-0.3450692344122223,1448,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_0000000000000000057d_0,3629,3037,749,1084,1582,1822,1954,2131,2364,2407,5,2021-10-10,Eutric Cambisols,45.78550112756896,-0.7633473909222855,1406,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_000000000000000005c5_0,1853,1340,260,397,596,831,1131,1365,1550,1540,5,2021-10-10,Luvic Cambisols,45.49783449185945,-0.747204710895901,1487,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXR_0000000000000000057c_0,2638,2089,571,786,868,1191,1758,1955,2060,2078,5,2021-10-10,Mollic Umbrisols,45.779636372546484,-0.9689136670910115,1405,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_000000000000000004e9_0,3115,2587,747,1100,1534,1789,2002,2167,2320,2373,5,2021-10-10,Calcaric Cambisols,46.37156653893897,-0.3805451901586974,1242,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_0000000000000000050f_0,3437,2827,912,1230,1620,1795,2049,2194,2420,2383,5,2021-10-10,Calcaric Cambisols,46.22254711219468,-0.5806490268943258,1283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000530_0,3243,2972,716,916,1202,1460,1683,1842,1978,2136,5,2021-10-10,Calcaric Cambisols,46.06727972171567,-0.9863064831544274,1322,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000559_0,3414,3047,872,1186,1620,1737,1831,1948,2214,2104,5,2021-10-10,Calcaric Cambisols,45.93996642092588,-0.35914842977074507,1367,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_000000000000000004c3_0,3024,2506,835,1184,1356,1667,2059,2205,2598,2374,5,2021-10-10,Haplic Luvisols,46.492423512732024,-1.2209811254960148,1196,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000474_0,2636,1937,926,1136,1234,1596,2020,2199,2356,2384,5,2021-10-10,Luvic Stagnosols,46.77328774027412,-1.449242871812326,1114,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_000000000000000004c1_0,3691,3094,1198,1670,2010,2352,2587,2786,3064,3017,5,2021-10-10,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_000000000000000004c4_0,3202,2665,839,1242,1626,1931,2250,2435,2600,2547,5,2021-10-10,Rendzic Leptosols,46.49874732915589,-1.0127412452653954,1197,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000510_0,3474,2981,929,1344,1856,2007,2139,2283,2418,2396,5,2021-10-10,Rendzic Leptosols,46.22770007987587,-0.37337542741971824,1284,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000532_0,3424,2656,805,1246,1450,1913,2463,2689,2714,2859,5,2021-10-10,Rendzic Leptosols,46.07869390365567,-0.5729721220741497,1324,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010T105859_20211010T110024_T30TXS_00000000000000000533_0,1694,1091,249,437,560,817,1246,1486,1770,1738,5,2021-10-10,Rendzic Leptosols,46.08383316222152,-0.366243320963874,1325,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
