system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210328T103629_20210328T104318_T31TCH_0000000000000000088e_0,3152,2071,577,813,1016,1357,1866,2140,2452,2507,5,2021-03-28,Cambic Umbrisols,42.80429186699147,1.5437373172803144,2277,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TCH_0000000000000000086e_0,3146,3060,1182,1658,2090,2340,2397,2537,2604,2631,5,2021-03-28,Luvic Stagnosols,43.0930077715907,1.7359034787467902,2227,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TCJ_000000000000000007e1_0,3437,2830,1036,1654,2030,2332,2584,2731,2590,2772,5,2021-03-28,Calcaric Cambisols,43.66811185509377,1.7298359782939583,2062,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TCJ_00000000000000000832_0,2729,2131,753,1050,1334,1491,1618,1753,1882,1848,5,2021-03-28,Calcaric Cambisols,43.379238151330306,1.5357705717025496,2152,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TCJ_00000000000000000833_0,2935,2509,733,1156,1254,1926,2263,2571,2788,2602,5,2021-03-28,Regosols (Colluvic),43.3805251082789,1.7328839686620165,2153,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TDG_000000000000000008b0_0,2135,1400,360,522,683,838,1121,1329,1711,1661,5,2021-03-28,Eutric Cambisols,42.37607751557343,2.5182206547303103,2329,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TDH_0000000000000000003d_0,2476,2213,771,1318,1654,1850,2001,2105,2160,2115,5,2021-03-28,Eutric Cambisols,43.08330529252448,1.8953747700466825,SIM11644,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TDH_00000000000000000859_0,2774,2526,944,1282,1632,1745,1849,1918,2103,2008,5,2021-03-28,Calcaric Cambisols,43.23777831877379,2.7175602133262937,2197,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TDH_0000000000000000085a_0,2606,2378,668,982,1216,1661,1848,2029,1948,2313,5,2021-03-28,Calcaric Cambisols,43.23690439987196,2.9141879930672423,2198,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328T103629_20210328T104318_T31TDH_0000000000000000085b_0,2433,1788,326,577,518,1533,2123,2085,2210,2445,5,2021-03-28,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
