system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210905T100549_20210905T101615_T32TMM_000000000000000008be_0,4015,2611,734,977,1256,1734,1925,2280,2378,2636,5,2021-09-05,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TMM_000000000000000008b8_0,4131,3147,982,1364,2018,2449,2420,2675,2812,3066,5,2021-09-05,Mollic Umbrisols,41.886619302369944,8.863920950143937,2345,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TNL_000000000000000008c0_0,2662,1770,624,780,949,1187,1565,1755,1914,1973,5,2021-09-05,Umbric Leptosols,41.43322283025858,9.19645153173458,2360,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TNM_000000000000000008be_0,4019,2614,756,990,1262,1743,1930,2284,2382,2640,5,2021-09-05,Eutric Cambisols,41.58852524795022,9.022695648407758,2355,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TNM_000000000000000008a2_0,1882,1262,748,932,959,1133,1714,1986,2208,2185,5,2021-09-05,Umbric Leptosols,42.43427665790572,9.314766189927957,2310,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TNN_00000000000000000897_0,2505,1677,591,789,1084,1217,1985,2347,2844,2598,5,2021-09-05,Umbric Leptosols,42.58996196562447,9.1383292700287,2288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T100549_20210905T101615_T32TNN_000000000000000008a2_0,1882,1261,735,926,954,1128,1709,1982,2206,2182,5,2021-09-05,Umbric Leptosols,42.43427665790572,9.314766189927957,2310,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_0000000000000000044b_0,3911,2569,697,1003,1282,1764,2355,2681,3074,3161,5,2021-09-05,Eutric Stagnosols,46.90240035460174,-1.8789043482766836,1068,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_0000000000000000049a_0,2583,1911,604,877,1146,1440,1936,2176,2214,2389,5,2021-09-05,Luvic Cambisols,46.61491530352095,-1.856505488431847,1153,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_0000000000000000044c_0,3510,2871,869,1284,1736,1825,2213,2330,2580,2762,5,2021-09-05,Luvic Stagnosols,46.90992528077999,-1.66915941877578,1069,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_000000000000000004c1_0,4092,3263,1256,1878,2008,2700,3690,3896,3686,4113,5,2021-09-05,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_0000000000000000049b_0,2354,1670,687,808,943,1187,1534,1558,1350,1844,5,2021-09-05,Regosols (Colluvic),46.622401223318654,-1.6478714452070151,1154,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWS_0000000000000000044a_0,3702,2348,539,852,1234,1805,2195,2456,2566,2856,5,2021-09-05,Tidalic Fluvisols,46.89449146390841,-2.0885901951593606,1067,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWT_0000000000000000036f_0,3881,2621,693,974,1404,1844,2194,2457,2648,2909,5,2021-09-05,Eutric Cambisols,47.62099768741021,-1.9359505851256793,831,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWT_0000000000000000044b_0,3841,2549,684,973,1224,1692,2306,2633,3002,3094,5,2021-09-05,Eutric Stagnosols,46.90240035460174,-1.8789043482766836,1068,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWT_0000000000000000044c_0,3464,2851,874,1252,1666,1779,2198,2332,2568,2746,5,2021-09-05,Luvic Stagnosols,46.90992528077999,-1.66915941877578,1069,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TWT_0000000000000000044a_0,3636,2326,624,897,1236,1772,2149,2399,2502,2781,5,2021-09-05,Tidalic Fluvisols,46.89449146390841,-2.0885901951593606,1067,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXN_00000000000000000825_0,3622,3293,772,901,1050,1335,1509,1523,1723,2030,5,2021-09-05,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXP_00000000000000000825_0,3632,3306,763,895,1048,1340,1525,1541,1740,2047,5,2021-09-05,Dystric Cambisols,43.323400884871134,-1.221651459511563,2138,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXP_000000000000000007fc_0,3781,3094,993,1538,1970,2387,2547,2702,2728,2899,5,2021-09-05,Haplic Luvisols,43.46703621726687,-1.2305876057769667,2093,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXQ_0000000000000000068b_0,3234,2877,3360,3344,3452,3007,3011,3020,3430,3233,5,2021-09-05,Eutric Cambisols,44.78413733927169,-0.5056548387951271,1696,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXQ_000000000000000006b1_0,2656,2679,480,600,769,941,1123,1344,1268,1514,5,2021-09-05,Rustic Podzols,44.6349532007954,-0.699768726014192,1738,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXQ_000000000000000006fb_0,2531,2138,655,934,1028,1623,1803,2030,1624,2163,5,2021-09-05,Rustic Podzols,44.33559660067842,-1.084907903589234,1820,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXQ_0000000000000000068a_0,2919,2544,739,1246,1854,1807,2374,2621,3164,2798,5,2021-09-05,Umbric Podzols,44.77874883782861,-0.707573335382756,1695,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXQ_000000000000000006d6_0,3526,2969,1240,1576,1748,2101,2601,2649,2696,2995,5,2021-09-05,Umbric Podzols,44.48543835751057,-0.8928506234944198,1779,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_00000000000000000557_0,3029,2276,748,1156,1478,1765,2037,2223,2246,2347,5,2021-09-05,Calcaric Cambisols,45.92933792433363,-0.7714828847882435,1365,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_00000000000000000559_0,3626,2724,799,1224,1644,1935,2071,2238,2408,2560,5,2021-09-05,Calcaric Cambisols,45.93996642092588,-0.35914842977074507,1367,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_0000000000000000057f_0,2458,1662,674,1094,1144,1421,2168,2519,2590,2685,5,2021-09-05,Calcaric Cambisols,45.796101290683936,-0.35209062396110746,1408,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_0000000000000000059f_0,3778,2465,869,1290,1442,2217,2804,3123,3400,3417,5,2021-09-05,Calcaric Cambisols,45.63581734636525,-0.9602860183142399,1445,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_000000000000000005a2_0,3330,2481,1090,1554,1678,2009,2606,2775,2984,3136,5,2021-09-05,Calcaric Cambisols,45.65223876933945,-0.3450692344122223,1448,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_000000000000000005a0_0,3643,3097,866,1340,1950,2279,2349,2519,2564,2777,5,2021-09-05,Eutric Cambisols,45.641666296166285,-0.7552546452445758,1446,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_0000000000000000057c_0,2041,1377,532,713,928,1003,1186,1318,1560,1423,5,2021-09-05,Mollic Umbrisols,45.779636372546484,-0.9689136670910115,1405,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXR_00000000000000000556_0,3291,1961,594,938,1160,1736,2305,2606,2866,2953,5,2021-09-05,Stagnic Gleysols,45.92345740043631,-0.9775871171113764,1364,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_00000000000000000038_0,4676,2873,2220,2510,2504,3312,4613,5143,5240,5588,5,2021-09-05,Dystric Cambisols,46.480134993254126,-0.3465850028819951,SIM96304,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_0000000000000000050f_0,3099,2095,918,1384,1788,2061,2414,2591,2740,2819,5,2021-09-05,Calcaric Cambisols,46.22254711219468,-0.5806490268943258,1283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_00000000000000000530_0,3048,2093,677,1274,1348,2157,2664,2929,3062,3290,5,2021-09-05,Calcaric Cambisols,46.06727972171567,-0.9863064831544274,1322,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_00000000000000000559_0,3626,2730,802,1220,1636,1934,2072,2239,2402,2562,5,2021-09-05,Calcaric Cambisols,45.93996642092588,-0.35914842977074507,1367,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_00000000000000000476_0,4724,3375,1376,1826,2496,2792,3136,3442,3562,3788,5,2021-09-05,Eutric Cambisols,46.78638388628218,-1.0305987805233539,1116,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_0000000000000000049e_0,4103,3641,743,1164,1716,1990,2166,2289,2354,2458,5,2021-09-05,Eutric Cambisols,46.642567385032066,-1.0216466052080921,1157,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_0000000000000000044e_0,3742,3086,835,1186,1616,1925,2058,2246,2413,2453,5,2021-09-05,Eutric Stagnosols,46.92382265539237,-1.2495036368667687,1071,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_000000000000000004c3_0,3631,2644,720,1224,1434,2163,2705,2974,3188,3267,5,2021-09-05,Haplic Luvisols,46.492423512732024,-1.2209811254960148,1196,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_0000000000000000044c_0,3466,2854,902,1272,1686,1791,2200,2327,2567,2744,5,2021-09-05,Luvic Stagnosols,46.90992528077999,-1.66915941877578,1069,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_00000000000000000474_0,4685,4018,1394,1886,2492,2941,3122,3356,3399,3670,5,2021-09-05,Luvic Stagnosols,46.77328774027412,-1.449242871812326,1114,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_000000000000000004c1_0,4030,3235,1258,1818,1938,2602,3561,3775,3586,3995,5,2021-09-05,Luvic Stagnosols,46.47863416682716,-1.6373111825945834,1194,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905T105621_20210905T110445_T30TXS_000000000000000004c2_0,3698,2729,1586,1836,1948,2333,3794,4305,4288,4748,5,2021-09-05,Luvic Stagnosols,46.48571963478228,-1.429172505388278,1195,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
