system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210402T104021_20210402T104258_T31TCH_0000000000000000088e_0,3160,2004,647,918,1118,1516,2079,2354,2534,2701,5,2021-04-02,Cambic Umbrisols,42.80429186699147,1.5437373172803144,2277,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TCH_0000000000000000088f_0,3056,1920,538,728,972,1300,1870,2140,2386,2474,5,2021-04-02,Cambic Umbrisols,42.80556573519436,1.738893242095287,2278,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TCH_00000000000000000882_0,2537,1561,755,942,1024,1369,1856,2024,2486,2360,5,2021-04-02,Eutric Cambisols,42.949276948682886,1.7374018973217222,2255,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDG_000000000000000008b0_0,2441,1585,812,968,1172,1347,1695,1952,2270,2264,5,2021-04-02,Eutric Cambisols,42.37607751557343,2.5182206547303103,2329,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_0000000000000000085b_0,2763,2228,417,863,755,1766,2626,2809,2640,3095,5,2021-04-02,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000872_0,2674,1722,599,901,1064,1495,2008,2230,2314,2473,5,2021-04-02,Calcaric Cambisols,43.09454041537799,2.520470944219245,2231,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000873_0,2914,1931,639,1028,1158,1676,2489,2722,2702,3001,5,2021-04-02,Calcaric Cambisols,43.094026894148875,2.7166120760122463,2232,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000874_0,2390,1741,949,1378,1600,1781,2601,2899,3084,3110,5,2021-04-02,Calcaric Cambisols,43.09315551577378,2.912748885967577,2233,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000884_0,2988,1800,697,954,1372,2018,2855,3077,2868,3238,5,2021-04-02,Calcaric Cambisols,42.95075804067662,2.1287056572835286,2257,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000895_0,2683,1774,417,872,955,1511,2418,2638,2850,2897,5,2021-04-02,Calcaric Cambisols,42.80571523077259,2.9098926161750236,2284,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_00000000000000000894_0,3012,2132,606,992,1324,1864,2426,2629,2700,2842,5,2021-04-02,Eutric Cambisols,42.80658280776676,2.714730808908014,2283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDH_000000000000000008b0_0,2486,1605,680,877,1132,1314,1668,1943,2288,2275,5,2021-04-02,Eutric Cambisols,42.37607751557343,2.5182206547303103,2329,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_0000000000000000078c_0,2695,2143,618,1017,1048,2140,2671,2828,2706,3066,5,2021-04-02,Calcaric Cambisols,43.9572674411978,2.1250002129640184,1972,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_0000000000000000083a_0,1750,1156,240,597,977,1330,1955,2153,1880,2237,5,2021-04-02,Calcaric Cambisols,43.37943428075449,3.1127492445139326,2160,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_000000000000000007e6_0,2644,1661,474,705,923,1286,1629,1946,2180,2351,5,2021-04-02,Dystric Cambisols,43.66914036548718,2.7204360828487646,2067,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_0000000000000000080c_0,2949,1750,1610,1632,1218,1920,3176,3627,4440,3969,5,2021-04-02,Haplic Luvisols,43.52580553458276,2.1266028762483478,2110,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_000000000000000007e8_0,1978,1278,350,542,698,961,1387,1584,1742,1860,5,2021-04-02,Regosols (Colluvic),43.66701432148895,3.116657905504607,2069,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_000000000000000007b8_0,3000,2343,759,1222,1568,1828,2126,2280,2392,2467,5,2021-04-02,Rendzic Leptosols,43.81343217854103,2.1255375569197064,2018,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDJ_00000000000000000811_0,2448,1636,695,1090,1228,1722,2543,2835,2862,2983,5,2021-04-02,Skeletic Leptosols,43.523216159874494,3.114698744468044,2115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402T104021_20210402T104258_T31TDK_0000000000000000069c_0,2334,1494,480,689,835,1183,1651,1881,2088,2212,5,2021-04-02,Albic Podzols,44.819159463001164,2.930508278624638,1713,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
