system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210703T102559_20210703T103127_T31TFJ_0000000000000000079a_0,3549,2296,1418,1962,1880,2426,4118,4624,5124,4799,5,2021-07-03,Calcaric Cambisols,43.92701001145798,4.911847809733699,1986,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_000000000000000007f2_0,3514,2472,965,1228,1610,2073,2804,3155,3008,3341,5,2021-07-03,Calcaric Cambisols,43.629418273765886,5.294634825434948,2080,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_000000000000000007f3_0,3058,2572,1440,1664,1840,2168,2199,2295,2250,2448,5,2021-07-03,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_0000000000000000081b_0,3255,2233,807,1240,1532,2027,2766,3076,3124,3326,5,2021-07-03,Calcaric Cambisols,43.48014297640312,5.484533256207875,2127,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_000000000000000008e5_0,3058,2572,1440,1664,1840,2168,2199,2295,2250,2448,5,2021-07-03,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_0000000000000000083e_0,4085,3413,1246,1606,2060,2434,2541,2827,2774,3053,5,2021-07-03,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_000000000000000007c5_0,2630,2031,1126,1542,1844,2066,2448,2778,2496,2855,5,2021-07-03,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_0000000000000000083f_0,3887,3253,1622,2106,3072,2827,3273,3490,3516,3614,5,2021-07-03,Regosols (Colluvic),43.336474044985785,5.47664933376352,2169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_000000000000000007c9_0,4781,4003,1806,2468,3100,3374,3556,3759,3898,3942,5,2021-07-03,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TFJ_00000000000000000818_0,2968,2037,879,1096,1346,1889,2342,2698,2722,3005,5,2021-07-03,Stagnic Gleysols,43.50028078392974,4.6950129493239725,2123,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGH_0000000000000000085c_0,3655,3101,1116,1582,1748,2330,2966,3296,3306,3498,5,2021-07-03,Regosols (Colluvic),43.18691741042095,5.665108533643407,2204,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_00000000000000000774_0,2586,1662,664,879,1250,1548,1830,2155,2376,2556,5,2021-07-03,Calcaric Cambisols,44.03587903415589,6.114187711179438,1945,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000007ce_0,2437,2315,1370,1454,1450,1931,2785,3127,2678,3276,5,2021-07-03,Calcaric Cambisols,43.72628850720793,6.689408574567758,2041,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000007f3_0,3021,2562,1428,1642,1802,2126,2200,2299,2264,2454,5,2021-07-03,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_0000000000000000081b_0,3217,2229,875,1256,1532,1999,2714,3020,3068,3270,5,2021-07-03,Calcaric Cambisols,43.48014297640312,5.484533256207875,2127,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_00000000000000000843_0,2521,1818,1036,1324,1476,1602,2364,2558,2336,2757,5,2021-07-03,Calcaric Cambisols,43.31063581337197,6.2635611217536695,2173,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000008e5_0,3021,2562,1428,1642,1802,2126,2200,2299,2264,2454,5,2021-07-03,Calcaric Cambisols,43.623827958036856,5.49245737035106,12081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000007a2_0,2967,2288,1094,1366,1294,1951,2689,2926,2846,3182,5,2021-07-03,Regosols (Colluvic),43.87769201594247,6.501871395671633,1994,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_0000000000000000083f_0,3813,3225,1606,2048,2942,2729,3172,3395,3444,3530,5,2021-07-03,Regosols (Colluvic),43.336474044985785,5.47664933376352,2169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000007c9_0,4702,3974,1764,2376,2964,3250,3470,3684,3816,3873,5,2021-07-03,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31TGJ_000000000000000007ca_0,3935,3351,1600,2108,2584,2306,2795,3066,3356,3265,5,2021-07-03,Rendzic Leptosols,43.76156048227458,5.69870055558731,2036,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T31UGQ_0000000000000000021a_0,3495,2617,1308,1842,1422,2300,3558,4131,4078,4241,5,2021-07-03,Haplic Luvisols,48.635293635944215,6.44773299634704,471,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32TLP_000000000000000007ce_0,2384,2226,1282,1478,1552,1816,2743,3080,2750,3237,5,2021-07-03,Calcaric Cambisols,43.72628850720793,6.689408574567758,2041,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32TLP_000000000000000007d1_0,2218,2059,765,827,1009,1360,1554,1659,1798,1634,5,2021-07-03,Calcaric Cambisols,43.700785295977404,7.283190414533536,2044,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32TLP_0000000000000000074f_0,2952,2236,893,1256,1276,1778,2504,2688,2776,2883,5,2021-07-03,Haplic Vertisols,44.13143666427052,7.320869459406307,1905,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32TLP_0000000000000000074d_0,2118,1542,1088,1386,1274,1734,2640,2902,2810,2881,5,2021-07-03,Regosols (Colluvic),44.14893823428377,6.922072746537621,1903,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_00000000000000000035_0,2716,2369,929,1206,1480,1738,2208,2389,2695,2396,5,2021-07-03,Calcaric Cambisols,48.46733734175997,7.6372855113860885,SIM60707,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_00000000000000000257_0,2865,2375,957,1300,1616,1732,2270,2529,2408,2532,5,2021-07-03,Calcaric Cambisols,48.449237402524325,7.5160920450429405,536,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_000000000000000008c6_0,2659,2516,760,829,1086,1160,1335,1499,1502,1568,5,2021-07-03,Dystric Cambisols,48.305700421582245,7.501894604932135,10594,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_0000000000000000021a_0,3278,2430,1338,1636,1388,2104,3469,4109,3946,4295,5,2021-07-03,Haplic Luvisols,48.635293635944215,6.44773299634704,471,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_000000000000000001eb_0,2106,1617,340,492,669,1021,1185,1322,1074,1592,5,2021-07-03,Mollic Umbrisols,48.73626270512865,7.544721808268485,415,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULU_0000000000000000028f_0,2659,2516,760,829,1086,1160,1335,1499,1502,1568,5,2021-07-03,Stagnic Gleysols,48.305700421582245,7.501894604932135,594,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703T102559_20210703T103127_T32ULV_000000000000000001eb_0,2104,1617,342,496,668,1021,1198,1342,1094,1608,5,2021-07-03,Mollic Umbrisols,48.73626270512865,7.544721808268485,415,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
