system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20211226T105349_20211226T105436_T30TYN_0000000000000000084c_0,2305,1695,550,976,1238,1557,1847,2069,1900,2219,5,2021-12-26,Eutric Cambisols,43.21642624564816,0.16184093803944713,2184,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T105349_20211226T105436_T30TYN_0000000000000000084e_0,2865,2133,789,1202,1460,1803,2185,2382,2566,2551,5,2021-12-26,Eutric Cambisols,43.223663957343106,0.5548682836284,2186,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T105349_20211226T105436_T31TCH_0000000000000000086d_0,2727,2087,813,1196,1410,1759,2056,2287,2312,2416,5,2021-12-26,Eutric Cambisols,43.09172709977716,1.5397731446021294,2226,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226T105349_20211226T105436_T31TDH_0000000000000000003d_0,2232,1799,408,659,1038,1175,1263,1351,1618,1587,5,2021-12-26,Eutric Cambisols,43.08330529252448,1.8953747700466825,SIM11644,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
