system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210321T104639_20210321T105808_T30TXP_00000000000000000755_0,3272,2529,817,1134,1254,1900,2606,2721,3498,3049,5,2021-03-21,Luvic Stagnosols,44.0651892036956,-0.46958380015658663,1912,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000030_0,2087,1579,544,755,834,1145,1386,1591,2054,1812,5,2021-03-21,Calcaric Cambisols,44.033238784443746,0.32947762226575067,SIM783,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000757_0,2372,1437,604,739,1036,1134,1648,1882,2242,2259,5,2021-03-21,Albic Podzols,44.074732152290785,-0.07075846884607669,1914,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000784_0,2217,1725,550,803,1050,1200,1359,1547,1527,1616,5,2021-03-21,Calcaric Cambisols,43.939013384960546,0.3332815597688434,1963,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_000000000000000007b2_0,2627,2009,697,1058,1240,1680,2181,2383,2618,2469,5,2021-03-21,Calcaric Cambisols,43.801814078706926,0.7353863730644742,2011,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_000000000000000007dd_0,2876,2597,1562,1822,1882,2208,2881,3166,3361,3232,5,2021-03-21,Calcaric Cambisols,43.65802295237102,0.7394234284125767,2057,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000805_0,2552,1652,662,879,1122,1560,2010,2231,2431,2610,5,2021-03-21,Calcaric Cambisols,43.51115018753142,0.545904798783983,2102,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_0000000000000000082e_0,3398,2696,1328,1594,1516,2261,3898,4493,4844,4748,5,2021-03-21,Calcaric Cambisols,43.370487378478785,0.747437404719625,2148,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000759_0,3250,2896,1042,1466,1816,2086,2178,2343,2466,2455,5,2021-03-21,Haplic Luvisols,44.08281502778731,0.32819314039789665,1916,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000755_0,3251,2521,862,1144,1254,1881,2579,2697,3450,3022,5,2021-03-21,Luvic Stagnosols,44.0651892036956,-0.46958380015658663,1912,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_00000000000000000829_0,2047,1593,437,491,628,794,985,1056,1196,1250,5,2021-03-21,Umbrisols (Vermic),43.351443741376464,-0.23751301804574487,2143,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYP_0000000000000000082a_0,2433,2086,671,844,1122,1270,1363,1500,1638,1615,5,2021-03-21,Umbrisols (Vermic),43.35597330765503,-0.0405779924292423,2144,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYQ_00000000000000000701_0,2945,2685,910,1196,1526,1674,1831,1967,2128,2122,5,2021-03-21,Calcaric Cambisols,44.36657602891278,0.11743191867862429,1826,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321T104639_20210321T105808_T30TYQ_000000000000000006db_0,3999,3921,1714,2360,2944,3289,3352,3426,3566,3457,5,2021-03-21,Eutric Fluvisols,44.51040280255146,0.11175365966486718,1784,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
