system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20210119T103351_20210119T103432_T31TEJ_000000000000000007ee_0,3559,3075,827,1250,1858,2081,2222,2354,2552,2470,5,2021-01-19,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_00000000000000000746_0,2414,1759,592,881,1140,1331,1473,1566,1671,1730,5,2021-01-19,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_00000000000000000770_0,3053,2507,869,1242,1614,1980,2203,2391,2454,2568,5,2021-01-19,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000079a_0,2579,1861,683,979,1122,1324,1983,2200,2434,2314,5,2021-01-19,Calcaric Cambisols,43.92701001145798,4.911847809733699,1986,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_000000000000000007f2_0,2359,1580,435,581,741,1165,1677,1859,1768,2034,5,2021-01-19,Calcaric Cambisols,43.629418273765886,5.294634825434948,2080,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000081b_0,2288,1697,509,833,1118,1415,1917,2102,2278,2337,5,2021-01-19,Calcaric Cambisols,43.48014297640312,5.484533256207875,2127,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_000000000000000007f1_0,2457,1682,502,769,939,1428,1939,2223,2549,2330,5,2021-01-19,Chromic Cambisols,43.6395133952316,4.898879072072512,2078,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_00000000000000000819_0,2520,1925,456,719,908,1249,1561,1694,1788,1875,5,2021-01-19,Chromic Cambisols,43.49578793932041,4.892443928182583,2124,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_000000000000000007ee_0,3566,3081,853,1266,1872,2092,2230,2360,2562,2483,5,2021-01-19,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000083e_0,1950,1621,626,736,827,834,972,1066,1358,1130,5,2021-01-19,Dolomitic Cambisols,43.34723710496175,5.082946091575694,2167,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_000000000000000007c5_0,2190,1627,523,758,723,1437,2016,2248,2668,2421,5,2021-01-19,Eutric Fluvisols,43.78777090047127,4.706920151632265,2031,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_00000000000000000745_0,1709,1118,511,708,874,990,1335,1518,1869,1622,5,2021-01-19,Regosols (Colluvic),44.204357473523174,5.324724511573212,1895,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000083f_0,2096,1808,752,1174,1594,1351,1582,1638,2048,1745,5,2021-01-19,Regosols (Colluvic),43.336474044985785,5.47664933376352,2169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000079c_0,2126,1367,324,444,621,793,1078,1286,1345,1490,5,2021-01-19,Rendzic Leptosols,43.91686054583768,5.309604619382001,1988,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_000000000000000007c9_0,3891,3241,1146,1678,2196,2479,2654,2796,2920,2949,5,2021-01-19,Rendzic Leptosols,43.767527790949615,5.500421095043882,2035,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_0000000000000000076f_0,2455,1876,680,1009,1208,1340,1791,1906,2547,2122,5,2021-01-19,Stagnic Gleysols,44.07077890779704,4.918381883695717,1939,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119T103351_20210119T103432_T31TFJ_00000000000000000818_0,2270,1525,463,609,707,1171,1626,1731,1904,1990,5,2021-01-19,Stagnic Gleysols,43.50028078392974,4.6950129493239725,2123,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
