system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20200629T105031_20200629T105217_T30TYQ_00000000000000000702_0,3665,3202,3020,2980,2888,3042,4097,4496,4665,4604,5,2020-06-29,Eutric Fluvisols,44.37045570221343,0.31793828823070713,1827,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYQ_000000000000000006b8_0,3110,1943,886,1208,1638,1928,2200,2401,2588,2801,5,2020-06-29,Haplic Luvisols,44.664832562379004,0.7107266218471442,1745,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYQ_000000000000000006dc_0,4235,3372,1350,1896,2072,2605,3883,4192,5016,4712,5,2020-06-29,Haplic Luvisols,44.51429265450901,0.3127722289681817,1785,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYQ_000000000000000006dd_0,3096,2282,1358,1770,1956,2272,3078,3470,3352,3686,5,2020-06-29,Haplic Luvisols,44.51781425187794,0.5138181479053451,1786,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYR_00000000000000000580_0,2577,1683,1026,1310,1604,1791,1979,2254,2446,2488,5,2020-06-29,Calcaric Cambisols,45.80083722296923,-0.1464050002597506,1409,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYR_00000000000000000581_0,2882,2006,1624,1488,1290,1741,2926,3554,3624,3847,5,2020-06-29,Calcaric Cambisols,45.80519683137868,0.059315101682322416,1410,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYR_0000000000000000055d_0,2664,1981,825,1094,1290,1708,2300,2384,1970,2547,5,2020-06-29,Eutric Cambisols,45.95669494331757,0.4659446369728208,1371,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYR_0000000000000000061c_0,3597,2684,2104,2312,2074,2571,4048,4400,4660,4588,5,2020-06-29,Eutric Cambisols,45.24037555905966,0.6938661743331026,1578,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30TYR_0000000000000000055b_0,3303,2136,1158,1490,1938,2334,2659,2894,3108,3260,5,2020-06-29,Rendzic Leptosols,45.94908569567597,0.0533355420428352,1369,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30UYU_00000000000000000317_0,2270,1616,1084,1116,1168,1489,2123,2503,2834,2907,5,2020-06-29,Eutric Cambisols,47.97452533653467,0.608767793538443,736,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T105031_20200629T105217_T30UYU_00000000000000000319_0,3451,2600,1826,1928,1786,2485,3320,3764,4160,4099,5,2020-06-29,Haplic Luvisols,47.98006859464599,1.0372677251420688,738,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
