system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20200417T104021_20200417T104557_T31TFM_00000000000000000493_0,3621,2857,1212,1700,2154,2507,2746,2952,3074,3149,5,2020-04-17,Eutric Retisols,46.803804068823716,5.049152274455226,1145,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31TFM_0000000000000000054b_0,3245,2788,874,1398,1912,2183,2388,2548,2574,2686,5,2020-04-17,Luvic Cambisols,46.08919260231894,4.806700494706255,1350,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31TFM_000000000000000004df_0,3599,3192,954,1428,1854,2252,2512,2778,2766,2884,5,2020-04-17,Stagnic Gleysols,46.51608041310403,5.034765250508636,1226,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEP_0000000000000000007f_0,3706,3256,1080,1642,2182,2508,2809,2950,3042,3113,5,2020-04-17,Eutric Cambisols,48.71300587349915,3.430504638075634,SIM51527,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEP_000000000000000002b5_0,3794,2947,1708,2240,2320,2906,4078,4585,4420,4843,5,2020-04-17,Calcaric Cambisols,48.270214890027546,3.40052240924141,634,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEP_000000000000000002ba_0,3697,2691,1088,1648,1980,2436,3263,3602,4062,3868,5,2020-04-17,Luvic Stagnosols,48.2555502989698,4.477580917578768,639,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEP_00000000000000000280_0,4695,4293,1686,2282,2922,3217,3448,3640,3772,3854,5,2020-04-17,Rendzic Leptosols,48.40308202138188,4.267513168573883,579,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEP_000000000000000002b8_0,3222,2920,1176,1494,1828,2297,2743,2773,2612,2885,5,2020-04-17,Rendzic Leptosols,48.26259874368474,4.046833414678177,637,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_0000000000000000007f_0,3664,3226,1066,1618,2142,2472,2790,2934,3022,3094,5,2020-04-17,Eutric Cambisols,48.71300587349915,3.430504638075634,SIM51527,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_00000000000000000134_0,4559,4199,1598,2114,2670,3036,3211,3315,3410,3514,5,2020-04-17,Calcaric Cambisols,49.412712015559535,4.085171344798594,207,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_00000000000000000135_0,2218,1650,745,1106,1088,1428,2403,2503,2934,2806,5,2020-04-17,Calcaric Cambisols,49.40931256011699,4.305386426131146,208,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_0000000000000000017e_0,3554,2688,1022,1272,1570,2069,2739,2939,3334,3268,5,2020-04-17,Calcaric Cambisols,49.128268431433405,3.856408785568261,288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_000000000000000001a7_0,3971,2977,1060,1460,1850,2346,2780,2982,3154,3346,5,2020-04-17,Calcaric Cambisols,48.98709446808667,3.633756216630653,339,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_00000000000000000157_0,2794,2480,822,1224,1570,1863,2045,2175,2112,2253,5,2020-04-17,Eutric Cambisols,49.274585829064,3.6410073595306423,244,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_00000000000000000118_0,3049,2696,974,1394,1732,1962,2113,2210,2284,2291,5,2020-04-17,Eutric Fluvisols,49.552985910691305,4.310920889162134,169,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UEQ_00000000000000000159_0,3320,2721,1438,1812,2084,2208,2871,3066,3138,3277,5,2020-04-17,Regosols (Colluvic),49.26900917934291,4.080283111786636,246,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UER_000000000000000000d5_0,3109,2730,1150,1516,1872,2105,2353,2492,2558,2643,5,2020-04-17,Eutric Cambisols,49.98731026923445,4.1050002007211415,88,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UER_000000000000000000e6_0,3687,3410,1074,1560,2014,2334,2734,2971,2910,3067,5,2020-04-17,Eutric Retisols,49.843694899523854,4.1000008883001975,111,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UER_000000000000000000fd_0,4201,2982,1492,1810,1904,2822,4086,4550,4848,5037,5,2020-04-17,Haplic Luvisols,49.700056004656744,4.095030212917225,139,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_0000000000000000024a_0,3584,3093,1013,1456,1902,2246,2490,2675,2692,2852,5,2020-04-17,Calcaric Cambisols,48.54313673632617,4.4893801670582985,522,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_00000000000000000213_0,4117,3258,2100,2526,2946,3069,3749,3902,3962,4088,5,2020-04-17,Eutric Cambisols,48.6827591856006,4.712439211085572,463,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_00000000000000000285_0,3639,3487,772,1172,1870,2242,2454,2613,2715,2688,5,2020-04-17,Eutric Cambisols,48.38047762390891,5.346912911651458,584,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_0000000000000000024c_0,3547,3170,922,1596,2138,2412,2562,2712,2712,2753,5,2020-04-17,Eutric Fluvisols,48.53446674757317,4.9223703768506635,524,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_0000000000000000024b_0,3101,2411,1224,1694,2082,2204,2582,2788,2798,2886,5,2020-04-17,Fluvic Cambisols,48.53899941731076,4.705893459810416,523,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_000000000000000002ba_0,3704,2692,1112,1664,2000,2455,3262,3597,4052,3861,5,2020-04-17,Luvic Stagnosols,48.2555502989698,4.477580917578768,639,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFP_00000000000000000212_0,4885,4272,2302,2880,3266,3691,4011,4185,4252,4313,5,2020-04-17,Rendzic Leptosols,48.68690742446665,4.495328388213507,462,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_00000000000000000139_0,3484,2913,1098,1482,1738,2025,2417,2620,2886,2758,5,2020-04-17,Calcaric Cambisols,49.39168859178703,5.185901022876382,212,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_0000000000000000015b_0,3694,3168,1160,1726,2110,2616,3251,3436,3418,3588,5,2020-04-17,Calcaric Cambisols,49.261827045241304,4.519452882190931,248,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_000000000000000001b1_0,2850,2105,575,1096,1338,1897,2644,2866,2831,2970,5,2020-04-17,Calcaric Cambisols,48.943393382585704,5.8165948289553695,349,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_000000000000000001df_0,3968,3344,1394,1880,2222,2528,2866,3032,3152,3206,5,2020-04-17,Calcaric Cambisols,48.821946019086994,4.93669536884499,403,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_00000000000000000213_0,4100,3256,2060,2486,2898,3042,3722,3875,3926,4057,5,2020-04-17,Eutric Cambisols,48.6827591856006,4.712439211085572,463,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T104021_20200417T104557_T31UFQ_000000000000000001dd_0,3518,3076,1058,1556,1954,2229,2528,2727,2740,2864,5,2020-04-17,Eutric Fluvisols,48.83066283755028,4.501308939409007,401,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
