system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20200911T103031_20200911T103359_T31TEJ_000000000000000007ee_0,3902,2706,773,1324,1670,2262,3249,3594,3628,3855,5,2020-09-11,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFK_000000000000000006a8_0,2247,1697,393,623,715,1216,1629,1870,1638,1971,5,2020-09-11,Calcaric Cambisols,44.77948566253333,5.355434366398421,1725,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFK_000000000000000006ce_0,2120,1373,445,720,705,1084,1742,1874,1758,2132,5,2020-09-11,Calcaric Cambisols,44.63568913989154,5.347697430368574,1768,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFK_0000000000000000071b_0,2645,1895,733,1046,1206,1533,1921,2067,2102,2270,5,2020-09-11,Calcaric Cambisols,44.34812390350216,5.332342668774621,1852,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFK_00000000000000000746_0,2827,2005,961,1388,1622,1975,2431,2576,2618,2793,5,2020-09-11,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFK_0000000000000000067e_0,3876,2591,1098,1566,1864,2253,2814,3027,2964,3374,5,2020-09-11,Eutric Cambisols,44.93824071247942,4.755781585563273,1680,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFN_0000000000000000046d_0,3109,2428,868,1294,1678,1922,2018,2100,2142,2240,5,2020-09-11,Calcaric Cambisols,46.942489190136705,5.266447175206212,1102,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFN_00000000000000000393_0,4188,3611,969,1694,2292,2693,3037,3215,3098,3339,5,2020-09-11,Eutric Cambisols,47.64995555803329,5.731766218748434,867,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFN_000000000000000003f0_0,4004,3225,977,1542,1952,2465,3179,3354,3304,3525,5,2020-09-11,Regosols (Ruptic),47.36239392557489,5.713474517117324,970,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TFN_00000000000000000362_0,3906,3137,954,1486,2008,2285,2640,2844,2980,3015,5,2020-09-11,Rendzic Leptosols,47.793721561206425,5.740987305897506,815,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGL_0000000000000000060c_0,3015,2396,730,1122,1440,1719,2418,2700,2752,2857,5,2020-09-11,Chromic Cambisols,45.348974989864736,5.59075852236478,1560,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGL_00000000000000000637_0,2714,2131,905,1416,1870,2251,2866,3067,2427,3324,5,2020-09-11,Dystric Cambisols,45.17842561818795,6.395653477963482,1606,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGN_00000000000000000447_0,2927,1518,2014,1898,1438,2000,3729,4337,4656,4789,5,2020-09-11,Calcaric Cambisols,47.061734920546236,6.116267967750981,1062,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGN_00000000000000000393_0,4230,3636,973,1738,2354,2766,3092,3263,3145,3383,5,2020-09-11,Eutric Cambisols,47.64995555803329,5.731766218748434,867,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGN_000000000000000003f1_0,3914,3289,956,1450,1968,2286,2403,2558,2685,2776,5,2020-09-11,Luvic Cambisols,47.35602014765555,5.925073961960391,971,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGN_000000000000000003c4_0,2827,1985,594,864,888,1479,2086,2586,2484,2526,5,2020-09-11,Regosols (Ruptic),47.493009455051435,6.146883345795047,921,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911T103031_20200911T103359_T31TGN_000000000000000003f0_0,4043,3241,977,1566,1988,2516,3250,3424,3361,3591,5,2020-09-11,Regosols (Ruptic),47.36239392557489,5.713474517117324,970,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
