system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20191209T104431_20191209T104427_T31TCJ_0000000000000000080b_0,2350,1549,513,1108,1360,1572,1774,1954,2222,2052,5,2019-12-09,Calcaric Cambisols,43.524309926758626,1.7313633815716516,2108,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TDH_0000000000000000085a_0,2189,1499,461,595,777,1071,1484,1615,1842,1900,5,2019-12-09,Calcaric Cambisols,43.23690439987196,2.9141879930672423,2198,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TDH_000000000000000008ab_0,2071,1817,686,1262,1754,1892,2668,2405,3012,2404,5,2019-12-09,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TDH_00000000000000000875_0,2526,2458,1170,1664,1980,2112,2074,2102,2188,2044,5,2019-12-09,Stagnic Gleysols,43.091924316673435,3.108878696679787,2234,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TDJ_00000000000000000811_0,2099,1314,412,761,810,1290,1899,2100,2370,2313,5,2019-12-09,Skeletic Leptosols,43.523216159874494,3.114698744468044,2115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEH_000000000000000008ab_0,2137,1868,635,1268,1818,1962,2792,2505,3144,2499,5,2019-12-09,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEH_00000000000000000875_0,2566,2467,1288,1794,2104,2225,2192,2220,2300,2149,5,2019-12-09,Stagnic Gleysols,43.091924316673435,3.108878696679787,2234,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEJ_000000000000000007ee_0,3369,2429,803,1188,1598,1957,2238,2363,2666,2691,5,2019-12-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEJ_0000000000000000083c_0,3641,3025,1852,2460,2614,3044,3605,3740,3868,3862,5,2019-12-09,Regosols (Colluvic),43.375877056455096,3.506947570061407,2162,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEJ_000000000000000007c3_0,1194,815,394,526,493,968,1361,1392,1576,1499,5,2019-12-09,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEJ_00000000000000000811_0,2067,1302,599,866,875,1326,1903,2091,2352,2298,5,2019-12-09,Skeletic Leptosols,43.523216159874494,3.114698744468044,2115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TEL_00000000000000000590_0,1149,860,727,807,792,1020,1179,1250,1512,1356,5,2019-12-09,Eutric Cambisols,45.82536654174085,3.14727434954861,1425,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TFJ_000000000000000007ee_0,3341,2402,877,1224,1604,1949,2230,2351,2648,2675,5,2019-12-09,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191209T104431_20191209T104427_T31TFJ_000000000000000007c3_0,1182,802,531,609,540,986,1369,1401,1582,1504,5,2019-12-09,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
