system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20190917T103021_20190917T103549_T31TEJ_0000000000000000008e_0,2821,2232,813,1032,1192,1621,1887,2012,1774,2197,5,2019-09-17,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TEJ_000000000000000007ee_0,3864,2718,766,1206,1554,2029,2810,3108,3172,3371,5,2019-09-17,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TEJ_00000000000000000797_0,3613,2776,1070,1464,1902,1903,2250,2440,2526,2741,5,2019-09-17,Haplic Luvisols,43.93950182631036,4.314972449656151,1983,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TEJ_000000000000000007c3_0,2744,2292,833,1012,1290,1856,2243,2322,2416,2602,5,2019-09-17,Rendzic Leptosols,43.79571428157454,4.309977101992488,2029,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_0000000000000000008e_0,2838,2238,813,1028,1192,1626,1886,2009,1763,2194,5,2019-09-17,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_00000000000000000082_0,2795,2652,971,1258,1528,1737,1844,2023,2010,2188,5,2019-09-17,Calcaric Fluvisols,43.48452000751878,4.800044859768553,SIM28025,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_00000000000000000743_0,2754,1925,467,808,963,1749,2283,2467,2756,2799,5,2019-09-17,Calcaric Cambisols,44.2145601741229,4.924948964730098,1893,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_00000000000000000746_0,2544,1810,624,1042,1226,1621,2117,2185,2217,2378,5,2019-09-17,Calcaric Cambisols,44.19870862994588,5.524554734109808,1896,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_00000000000000000770_0,3155,2408,990,1408,1614,2220,2915,3190,3228,3386,5,2019-09-17,Calcaric Cambisols,44.06587227044803,5.117781325738767,1940,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_000000000000000007f2_0,3014,2098,629,905,1256,1721,1892,2124,2046,2520,5,2019-09-17,Calcaric Cambisols,43.629418273765886,5.294634825434948,2080,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917T103021_20190917T103549_T31TFJ_000000000000000007f3_0,2758,2190,1092,1394,1604,2063,2279,2382,2168,2415,5,2019-09-17,Calcaric Cambisols,43.623827958036856,5.49245737035106,2081,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
