system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20191207T105329_20191207T105822_T30TYN_0000000000000000084e_0,2383,1779,855,1078,1100,1520,2187,2405,2644,2678,5,2019-12-07,Eutric Cambisols,43.223663957343106,0.5548682836284,2186,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYN_0000000000000000087c_0,2047,1613,633,703,833,1070,1682,1794,2346,2120,5,2019-12-07,Eutric Cambisols,42.93282862092441,0.3681914995850775,2248,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYN_00000000000000000869_0,2052,1503,576,728,750,1044,1471,1681,1918,1985,5,2019-12-07,Mollic Umbrisols,43.083020210727895,0.755372754243198,2222,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYP_00000000000000000046_0,3197,2200,1022,1474,1730,2202,2743,2970,3038,3185,5,2019-12-07,Gleyic Cambisols,43.74950007383431,0.1370914792787227,SIM91955,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYP_000000000000000007dd_0,2582,1886,620,899,1106,1338,1598,1726,1852,1880,5,2019-12-07,Calcaric Cambisols,43.65802295237102,0.7394234284125767,2057,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYP_000000000000000007dc_0,2799,1927,1096,1426,1460,1776,2266,2546,2524,2701,5,2019-12-07,Eutric Cambisols,43.654918009678816,0.5413905996353507,2056,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYP_0000000000000000084e_0,2384,1774,1005,1186,1162,1572,2256,2472,2712,2726,5,2019-12-07,Eutric Cambisols,43.223663957343106,0.5548682836284,2186,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T30TYP_00000000000000000803_0,2761,2093,890,1218,1532,1898,2269,2430,2534,2560,5,2019-12-07,Haplic Luvisols,43.50387423018247,0.1509055164147366,2100,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T31TCH_0000000000000000084e_0,2345,1757,977,1170,1152,1538,2190,2409,2641,2650,5,2019-12-07,Eutric Cambisols,43.223663957343106,0.5548682836284,2186,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T31TCH_0000000000000000086d_0,2461,1732,593,1013,1262,1568,1929,2065,2061,2196,5,2019-12-07,Eutric Cambisols,43.09172709977716,1.5397731446021294,2226,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T31TCH_00000000000000000869_0,2075,1537,617,755,794,1102,1524,1713,1932,2011,5,2019-12-07,Mollic Umbrisols,43.083020210727895,0.755372754243198,2222,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T31TDH_0000000000000000003d_0,2213,1816,779,995,1224,1269,1395,1469,1722,1595,5,2019-12-07,Eutric Cambisols,43.08330529252448,1.8953747700466825,SIM11644,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191207T105329_20191207T105822_T31TDH_00000000000000000859_0,1988,1563,561,789,822,1131,1298,1410,1488,1531,5,2019-12-07,Calcaric Cambisols,43.23777831877379,2.7175602133262937,2197,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
