system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20190826T104029_20190826T104232_T31TDH_0000000000000000085b_0,2563,2135,500,692,833,1879,2228,2408,2032,2474,5,2019-08-26,Calcaric Cambisols,43.23566998923507,3.1108089650892605,2199,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDH_00000000000000000894_0,2887,2208,727,1104,1352,1688,2392,2758,2810,2918,5,2019-08-26,Eutric Cambisols,42.80658280776676,2.714730808908014,2283,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDH_000000000000000008ab_0,3333,2640,1438,1802,2208,2479,3093,3369,3496,3438,5,2019-08-26,Regosols (Colluvic),42.5171379429873,3.1012569688336855,2319,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000760_0,3604,2387,866,1450,1918,2216,3055,3385,3604,3599,5,2019-08-26,Calcaric Cambisols,44.10054393938835,1.9248303898472057,1924,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000791_0,3835,2714,776,1058,1456,1781,2117,2384,2556,2671,5,2019-08-26,Calcaric Cambisols,43.95465713914819,3.120606378144465,1977,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_000000000000000007bd_0,4189,3264,1482,1918,2474,2900,3248,3487,3554,3727,5,2019-08-26,Calcaric Cambisols,43.81082817775317,3.1186271740423095,2023,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000839_0,3515,3257,1086,1366,1756,2429,2404,2595,2204,2613,5,2019-08-26,Calcaric Cambisols,43.38067200264482,2.915635021626933,2159,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_0000000000000000078b_0,3081,2239,948,1252,1504,1764,2247,2488,2588,2741,5,2019-08-26,Eutric Cambisols,43.95669683331813,1.9258768685870264,1971,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_0000000000000000078f_0,2860,2239,802,1016,1536,1788,2114,2306,2310,2542,5,2019-08-26,Eutric Cambisols,43.95679455630971,2.7223763371721823,1975,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000736_0,3909,3253,1156,1496,2010,2170,2480,2712,2857,2970,5,2019-08-26,Haplic Luvisols,44.24518706868091,2.3240567532591774,1880,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_000000000000000007b8_0,3598,2815,1108,1454,1824,2253,2461,2678,2762,2905,5,2019-08-26,Rendzic Leptosols,43.81343217854103,2.1255375569197064,2018,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000811_0,2381,1802,666,984,1186,1485,2059,2315,2500,2479,5,2019-08-26,Skeletic Leptosols,43.523216159874494,3.114698744468044,2115,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDJ_00000000000000000761_0,3699,2489,760,1005,1192,1469,2257,2556,2978,2895,5,2019-08-26,Umbric Leptosols,44.10111660045673,2.1244594998986797,1925,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDK_00000000000000000736_0,3918,3253,1152,1506,2038,2185,2484,2713,2868,2971,5,2019-08-26,Haplic Luvisols,44.24518706868091,2.3240567532591774,1880,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDK_0000000000000000069a_0,3928,2836,864,1152,1470,1841,2267,2545,2684,2823,5,2019-08-26,Umbric Leptosols,44.82059069646942,2.5261177106685717,1711,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDK_0000000000000000070c_0,3631,2645,783,1020,1364,1606,2286,2573,2532,2911,5,2019-08-26,Umbric Leptosols,44.38906236160645,2.324022314234377,1837,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDK_00000000000000000674_0,3889,2504,811,1086,1440,1998,2622,2970,3138,3408,5,2019-08-26,Vitric Andosols,44.96397307996938,2.7293236704161887,1670,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDL_0000000000000000058d_0,3599,2224,616,893,1124,1595,2222,2526,2720,2957,5,2019-08-26,Eutric Cambisols,45.82812019547945,2.5295761080382126,1422,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDL_000000000000000005d7_0,3374,2300,753,1005,1266,1598,2202,2503,2598,2796,5,2019-08-26,Regosols (Colluvic),45.538779056202344,2.9382322952196582,1505,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_0000000000000000004b_0,3743,2738,799,1054,1396,1558,2048,2532,2612,2681,5,2019-08-26,Dystric Cambisols,46.535999349184486,2.820829749810402,SIM59057,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_00000000000000000489_0,3646,2520,724,930,1206,1518,2135,2489,2420,2876,5,2019-08-26,Eutric Planosols,46.83427557950005,2.952666633533814,1135,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_00000000000000000488_0,5266,4815,1666,2270,3060,3433,3580,3755,3946,4077,5,2019-08-26,Eutric Retisols,46.835211482898934,2.7429212005666344,1134,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_000000000000000004d6_0,3962,2698,839,1142,1550,1887,2273,2534,2696,2841,5,2019-08-26,Haplic Luvisols,46.546391687559506,2.9493976467387704,1216,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_000000000000000004b0_0,4236,2907,781,1044,1382,1860,2322,2620,2928,3056,5,2019-08-26,Mollic Umbrisols,46.691268203764984,2.741840566757077,1175,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_00000000000000000542_0,3113,2028,528,696,793,1186,1662,1952,2248,2245,5,2019-08-26,Umbric Leptosols,46.11455278426213,2.9445630186179126,1341,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDM_00000000000000000009_0,3406,2301,697,918,1136,1408,2073,2350,2536,2654,5,2019-08-26,Chromic Luvisols,46.3675,2.9111111099999993,66249,"{WD-eSOTER,WD-WISE}","{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TDN_0000000000000000040f_0,2712,2210,850,1208,1448,1718,2217,2546,2570,2625,5,2019-08-26,Eutric Cambisols,47.26607029067076,2.957639518006341,1002,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_0000000000000000008e_0,2710,2228,883,1124,1338,1607,1771,1862,1926,2100,5,2019-08-26,Calcaric Cambisols,43.82267482299646,4.27074147658991,SIM8588,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_00000000000000000066_0,3892,3289,1286,1778,2216,2496,2890,3087,3316,3305,5,2019-08-26,Chromic Cambisols,43.438877638553414,3.7161008590451607,SIM29157,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_0000000000000000076b_0,3741,2565,897,1278,1816,2123,2382,2598,2675,2901,5,2019-08-26,Calcaric Cambisols,44.08674946075085,4.120475872034243,1935,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_00000000000000000791_0,3855,2721,784,1074,1482,1808,2134,2400,2573,2688,5,2019-08-26,Calcaric Cambisols,43.95465713914819,3.120606378144465,1977,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_000000000000000007c2_0,3821,2955,1086,1422,1920,2171,2387,2714,2841,3086,5,2019-08-26,Calcaric Cambisols,43.7991410171107,4.111467427699521,2028,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_000000000000000007ea_0,3512,2702,805,1220,1594,2111,2433,2657,2806,2911,5,2019-08-26,Calcaric Cambisols,43.66343804271974,3.512842034103026,2071,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_000000000000000007ec_0,3289,2941,642,1126,1406,2017,2512,2892,2878,3287,5,2019-08-26,Calcaric Cambisols,43.65841424428006,3.9089655718013168,2073,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_00000000000000000812_0,3212,2289,893,1326,1610,1881,2370,2700,2811,2897,5,2019-08-26,Calcaric Cambisols,43.521613839532165,3.31229977771075,2116,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_000000000000000007ee_0,3566,2527,670,1010,1366,1728,2541,2873,2980,3113,5,2019-08-26,Chromic Luvisols,43.651940920186576,4.305007084751487,2075,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_000000000000000007ed_0,4584,3028,1004,1430,2216,2639,2696,3014,3300,3556,5,2019-08-26,Eutric Fluvisols,43.65535871025899,4.10699764803015,2074,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T104029_20190826T104232_T31TEJ_00000000000000000797_0,3912,2968,1098,1468,2072,2059,2370,2682,2908,3000,5,2019-08-26,Haplic Luvisols,43.93950182631036,4.314972449656151,1983,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
