system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,SCL,date,h_wrb4,latitude,longitude,profile_id,source_db,.geo
20190819T105029_20190819T105032_T30TYR_0000000000000000055c_0,3645,2432,1702,1834,1964,2473,3185,3482,3802,3648,5,2019-08-19,Calcaric Cambisols,45.953079172109106,0.25962637648263687,1370,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYR_000000000000000005f2_0,4418,2908,1400,1646,1802,2294,3324,3801,4060,4211,5,2019-08-19,Calcaric Cambisols,45.377496694565295,0.2812171796581916,1534,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_0000000000000000005e_0,3091,2137,1218,1426,1788,1790,2226,2410,3054,2750,5,2019-08-19,Calcaric Cambisols,46.50806450849034,0.9910526900588258,SIM48183,HWSDv2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_000000000000000004a4_0,2334,1776,1052,1318,1700,1752,2043,2228,2160,2339,5,2019-08-19,Calcaric Cambisols,46.67258035875013,0.23199594562391013,1163,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_0000000000000000055c_0,3648,2431,1696,1840,1960,2473,3196,3489,3814,3661,5,2019-08-19,Calcaric Cambisols,45.953079172109106,0.25962637648263687,1370,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_000000000000000004a5_0,4050,3303,1316,1754,2310,2553,2736,2934,3104,3018,5,2019-08-19,Eutric Cambisols,46.67624425670514,0.4410565506621489,1164,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_000000000000000004eb_0,4005,3368,1122,1526,1972,2332,2605,2819,2930,3007,5,2019-08-19,Eutric Cambisols,46.380758268333096,0.035208723464946995,1244,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_00000000000000000535_0,3869,3484,1104,1532,2104,2433,2548,2770,2844,2946,5,2019-08-19,Eutric Cambisols,46.09297615641257,0.04732481199581941,1327,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_00000000000000000515_0,3635,2583,1216,1478,1698,2243,3063,3422,3382,3712,5,2019-08-19,Haplic Luvisols,46.247771765350535,0.6635006352149346,1289,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_000000000000000004ee_0,3084,2110,869,1032,1174,1496,2088,2294,2526,2596,5,2019-08-19,Luvic Cambisols,46.39169124444395,0.65907171951279,1247,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_000000000000000004ef_0,4127,3251,1252,1670,2180,2289,2742,3168,3458,3514,5,2019-08-19,Luvic Cambisols,46.3945739230684,0.8670762593857257,1248,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYS_00000000000000000514_0,3391,2265,908,1124,1344,1693,2276,2556,2796,2930,5,2019-08-19,Stagnic Gleysols,46.24451711991545,0.4560678464730407,1288,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYT_0000000000000000037b_0,4766,3323,1270,1488,1876,2330,2780,3088,3278,3561,5,2019-08-19,Eutric Cambisols,47.68680357363322,0.6181369317170614,843,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYT_000000000000000003aa_0,3774,2687,1150,1348,1770,2002,2050,2211,2332,2429,5,2019-08-19,Eutric Cambisols,47.542927371413136,0.6227839914739651,895,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYT_00000000000000000459_0,4415,3490,1362,1722,2166,2724,3727,4213,3430,4629,5,2019-08-19,Eutric Cambisols,46.97278837529007,1.061600350806898,1082,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYT_000000000000000003d9_0,3780,3296,1240,1512,1948,2237,2372,2491,2652,2682,5,2019-08-19,Luvic Cambisols,47.4019787775616,0.8393340704118676,947,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30TYT_000000000000000003da_0,4049,3097,1234,1588,2132,2546,2673,2975,2972,3166,5,2019-08-19,Luvic Cambisols,47.404526962741336,1.0512838631524177,948,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30UYU_000000000000000002aa_0,3371,2609,838,1176,1284,2151,2591,2919,2962,3196,5,2019-08-19,Eutric Retisols,48.267773070968104,1.0301448294912523,623,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30UYU_0000000000000000034a_0,3807,3030,1204,1488,1954,2264,2558,2757,2932,3098,5,2019-08-19,Luvic Stagnosols,47.83066980746326,0.6134648025979296,791,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T105029_20190819T105032_T30UYV_0000000000000000019b_0,4036,3339,1260,1612,2186,2491,2578,2757,2922,2990,5,2019-08-19,Eutric Cambisols,48.986789979658724,1.011980189683206,327,RMQS1,"{""type"":""MultiPoint"",""coordinates"":[]}"
